log10(M_1i)(Msun),q_i(M_2i/M_1i),log10(P_i)(days),logL_1,logL_2,logT_1,logT_2,M_env_1,He_core_1,R_1(Rsun),R_2(Rsun),Mdot_w_1,Mdot_w_2,Mdot_rlo_2,case,"wfpc2,2,f555w,a2d7,cont#50180",Z,eps,"wfpc2,2,f814w,a2d7,cont#50180"
1.34,0.725,3.26,5.443041,4.69462,3.946614,4.499274,0.496105,9.236246,140.95321949912412,7.447595828384761,3.2585545821014125e-06,1.6257097111848605e-08,0.0,LB,1.4413394583454198 VEGAMAG,0.005,0.1,0.9939360224740368 VEGAMAG
1.34,0.775,3.26,5.449254,4.800451,3.868975,4.495272,0.55985,9.249805,322.5566500229291,8.56906624006372,3.022511764936561e-06,2.4917358460951057e-08,0.0,LB,0.30829293489727183 VEGAMAG,0.005,0.1,-0.3140386517249283 VEGAMAG
1.34,0.825,3.26,5.444087,4.900542,3.87232,4.485874,0.5712081,9.271282,318.9510234112314,10.040908280569289,2.9893103100505397e-06,3.5704668070656856e-08,0.0,LB,0.30192671403283855 VEGAMAG,0.005,0.1,-0.31208437975106085 VEGAMAG
1.34,0.875,3.26,5.450001,5.004615,3.872117,4.460757,0.5420376,9.258308,318.32298598711805,12.706823572045607,2.9886633647787718e-06,4.54212414342618e-08,0.0,LB,0.308068584058816 VEGAMAG,0.005,0.1,-0.3064453345982865 VEGAMAG
1.34,0.925,3.26,5.445664,5.104763,3.778397,4.42301,0.8456353,9.286713,493.55436822073074,16.966958594208712,4.263742809409543e-06,4.8076517354591255e-08,0.0,LB,0.3028642846340479 VEGAMAG,0.005,0.1,-0.5750277507709756 VEGAMAG
1.34,0.625,3.28,5.445427,4.467808,4.322518,4.492918,0.4732499,9.20031,65.11574293723838,5.906415566371501,3.51732095961406e-06,5.877626704214936e-09,0.0,LB,0.9066150807492179 VEGAMAG,0.005,0.1,0.9270149710046416 VEGAMAG
1.34,0.675,3.28,5.446978,4.581828,4.325465,4.498543,0.4405008,9.21809,59.69156975266436,6.562703749783515,3.455150745109822e-06,9.958043062411041e-09,0.0,LB,1.0824041972024123 VEGAMAG,0.005,0.1,1.104847506625365 VEGAMAG
1.34,0.725,3.28,5.442321,4.693972,3.874508,4.499116,0.5606151,9.254466,315.83845024490523,7.447462069545493,2.946978721082695e-06,1.6200372480599707e-08,0.0,LB,0.30320166944151516 VEGAMAG,0.005,0.1,-0.30540711168598467 VEGAMAG
1.34,0.775,3.28,5.448255,4.799877,3.870796,4.495099,0.5498941,9.25371,319.59280980493185,8.57023834186676,3.0041734248705044e-06,2.483636307299081e-08,0.0,LB,0.31155788550288444 VEGAMAG,0.005,0.1,-0.3062347184425507 VEGAMAG
1.34,0.825,3.28,5.449153,4.899981,3.874809,4.485677,0.5628795,9.272427,315.21146105100814,10.043544311739131,2.9400519205016427e-06,3.5584265014949084e-08,0.0,LB,0.30476946464131016 VEGAMAG,0.005,0.1,-0.3030986925412549 VEGAMAG
1.34,0.875,3.28,5.449693,5.004041,3.787197,4.460528,0.8297185,9.27188,464.1367960700842,12.711827767935844,4.131721118725172e-06,4.5243688121419696e-08,0.0,LB,0.3393937241657863 VEGAMAG,0.005,0.1,-0.5109620347972021 VEGAMAG
1.34,0.925,3.28,5.44448,5.104141,3.763537,4.422409,0.8984213,9.290727,521.6125115943838,17.00180379479694,4.450624968089196e-06,4.76871096136791e-08,0.0,LB,0.35055730966331966 VEGAMAG,0.005,0.1,-0.5752468476617856 VEGAMAG
1.34,0.625,3.3,5.444668,4.467187,4.273276,4.492792,0.470689,9.21002,56.39790868210633,5.905636336377511,3.4921267625180567e-06,5.857914114411921e-09,0.0,LB,1.444160268514486 VEGAMAG,0.005,0.1,1.427791257439558 VEGAMAG
1.34,0.675,3.3,5.447167,4.581009,3.896943,4.498372,0.5314108,9.239854,281.31183263942023,6.561673247961935,2.682322545783102e-06,9.914549833334302e-09,0.0,LB,0.3542544107097978 VEGAMAG,0.005,0.1,-0.20076128020579453 VEGAMAG
1.34,0.725,3.3,5.443188,4.693237,3.873608,4.498947,0.5586663,9.262736,317.310906663895,7.446963067382924,2.963582352587468e-06,1.6137341883426297e-08,0.0,LB,0.30132596703022374 VEGAMAG,0.005,0.1,-0.30950108284359956 VEGAMAG
1.34,0.775,3.3,5.445921,4.799151,3.872598,4.494916,0.5450447,9.253836,317.56526966728075,8.57028175612343,2.988690891512388e-06,2.4739561634161657e-08,0.0,LB,0.3088331644947684 VEGAMAG,0.005,0.1,-0.30448975096865505 VEGAMAG
1.34,0.825,3.3,5.448892,4.899262,3.87662,4.485424,0.5563792,9.278273,312.6165745082308,10.046921292189923,2.940241478764509e-06,3.5427050794088444e-08,0.0,LB,0.3062247915052274 VEGAMAG,0.005,0.1,-0.29719937336880387 VEGAMAG
1.34,0.875,3.3,5.449714,5.003414,3.775776,4.460193,0.8666909,9.276557,491.2256092936885,12.722222889053793,4.330858555120105e-06,4.502554724684801e-08,0.0,LB,0.34234582558096527 VEGAMAG,0.005,0.1,-0.5438673507494673 VEGAMAG
1.34,0.925,3.3,5.445011,5.103498,3.758186,4.421742,0.9293182,9.290963,535.4932489726731,17.041428627566173,4.566211253101279e-06,4.726775763266596e-08,0.0,LB,0.35522770243229473 VEGAMAG,0.005,0.1,-0.5882714604878103 VEGAMAG
1.34,0.625,3.32,5.447864,4.466076,3.889198,4.492566,0.4987392,9.229427,292.5007607812676,5.904226368247957,2.775134266529235e-06,5.822211798345271e-09,0.0,LB,0.3377144504401386 VEGAMAG,0.005,0.1,-0.23543662488471062 VEGAMAG
1.34,0.675,3.32,5.44357,4.580032,3.872923,4.498162,0.561719,9.258371,318.14858792645595,6.560642907953846,2.97076979759256e-06,9.86259046911018e-09,0.0,LB,0.30187050512967106 VEGAMAG,0.005,0.1,-0.3106485124933944 VEGAMAG
1.34,0.725,3.32,5.443555,4.692298,3.875819,4.498735,0.5533267,9.265991,313.37474963874314,7.446157189481459,2.94228677698458e-06,1.605635641695382e-08,0.0,LB,0.30825305773878764 VEGAMAG,0.005,0.1,-0.2971340664745781 VEGAMAG
1.34,0.775,3.32,5.449787,4.798266,3.853273,4.494651,0.7004671,9.268133,344.217542750767,8.572022454300779,3.2189112297737898e-06,2.4616085970800105e-08,0.0,LB,0.31442096372629846 VEGAMAG,0.005,0.1,-0.34797780392564315 VEGAMAG
1.34,0.825,3.32,5.434122,4.898462,3.769219,4.485127,0.8627604,9.288004,510.3052072768477,10.051410269624162,4.43730212737488e-06,3.52544545706129e-08,0.0,LB,0.33338464233456433 VEGAMAG,0.005,0.1,-0.5738877187067581 VEGAMAG
1.34,0.875,3.32,5.449635,5.00267,3.762717,4.459785,0.9265565,9.280414,523.6727796565153,12.735265400264083,4.572503009609097e-06,4.4764011640243416e-08,0.0,LB,0.3514073125844708 VEGAMAG,0.005,0.1,-0.5770929629094712 VEGAMAG
1.34,0.625,3.34,5.45057,4.464594,3.872167,4.492261,0.568277,9.257772,318.0438484911457,5.902433462184725,2.98137770877794e-06,5.774880476443654e-09,0.0,LB,0.30951494587961204 VEGAMAG,0.005,0.1,-0.30487511782929966 VEGAMAG
1.34,0.675,3.34,5.447617,4.578576,3.873596,4.497868,0.559212,9.265928,316.8020622473975,6.558541938827334,2.973685259055471e-06,9.786062835459052e-09,0.0,LB,0.3049207204765292 VEGAMAG,0.005,0.1,-0.3059359398161132 VEGAMAG
1.34,0.725,3.34,5.445184,4.690727,3.855053,4.498349,0.7024389,9.283296,349.3083762988901,7.445944589425804,3.167750732399664e-06,1.5919411172290684e-08,0.0,LB,0.2656120603908052 VEGAMAG,0.005,0.1,-0.39216000204682855 VEGAMAG
1.34,0.775,3.34,5.450067,4.79713,3.785224,4.494354,0.8398302,9.276824,474.763147077262,8.57254552225371,4.215654398689789e-06,2.4464593275561494e-08,0.0,LB,0.3118135002781375 VEGAMAG,0.005,0.1,-0.5446628835731238 VEGAMAG
1.34,0.825,3.34,5.433822,4.897529,3.753297,4.484788,0.9227396,9.292174,540.4219746492126,10.056294888104958,4.645259712053733e-06,3.5056858847695104e-08,0.0,LB,0.39231620808055645 VEGAMAG,0.005,0.1,-0.5675580872086416 VEGAMAG
1.34,0.875,3.34,5.449754,5.00195,3.760061,4.459411,0.942657,9.282131,532.4526587698933,12.746618858535513,4.647024904805688e-06,4.4521009165171125e-08,0.0,LB,0.34589340916475253 VEGAMAG,0.005,0.1,-0.5913780839473337 VEGAMAG
1.34,0.575,3.36,5.445315,4.343887,3.945684,4.483679,0.4970412,9.236211,141.59144045644965,5.343713922617402,3.2035978977469e-06,3.235042570495714e-09,0.0,LB,1.43891408472551 VEGAMAG,0.005,0.1,0.9896282072845475 VEGAMAG
1.34,0.625,3.36,5.445563,4.463211,3.873585,4.491989,0.5666333,9.26533,316.5745513035987,5.90042507553957,2.9938635306301547e-06,5.731799628749417e-09,0.0,LB,0.30658133027261725 VEGAMAG,0.005,0.1,-0.30430247420885737 VEGAMAG
1.34,0.675,3.36,5.447123,4.577075,3.875476,4.497562,0.5568876,9.271502,313.99302440748124,6.556443152188254,2.9567118371734665e-06,9.708675822018618e-09,0.0,LB,0.3070973548913303 VEGAMAG,0.005,0.1,-0.2991314317768379 VEGAMAG
1.34,0.725,3.36,5.447047,4.689438,3.790634,4.498083,0.8112589,9.289925,463.9530135770702,7.443997181104985,4.026586192773724e-06,1.5813754779412113e-08,0.0,LB,0.3028816117103772 VEGAMAG,0.005,0.1,-0.5368855775329839 VEGAMAG
1.34,0.775,3.36,5.450334,4.795645,3.766651,4.493949,0.9181013,9.282871,518.0026720462976,8.57385037047715,4.567883299464004e-06,2.4266436201713853e-08,0.0,LB,0.33004876674985084 VEGAMAG,0.005,0.1,-0.5855663659205979 VEGAMAG
1.34,0.825,3.36,5.445635,4.896575,3.755089,4.484463,0.9515558,9.292821,546.3601303885871,10.06030158320302,4.656600709598039e-06,3.486093250532224e-08,0.0,LB,0.34763120688114046 VEGAMAG,0.005,0.1,-0.6062175101294054 VEGAMAG
1.34,0.575,3.38,5.447419,4.342512,3.873737,4.48342,0.574764,9.264921,315.6646865290755,5.341621361481667,2.972945857354524e-06,3.210620689531313e-09,0.0,LB,0.3114412841857983 VEGAMAG,0.005,0.1,-0.29906752612955945 VEGAMAG
1.34,0.625,3.38,5.44774,4.461341,3.876237,4.491644,0.5691023,9.271093,312.9392230613873,5.897090598426091,2.97167287425981e-06,5.674740415291857e-09,0.0,LB,0.3074683142548196 VEGAMAG,0.005,0.1,-0.2968939928262082 VEGAMAG
1.34,0.675,3.38,5.446954,4.575067,3.789179,4.497155,0.8299173,9.289633,474.8287425610429,6.553561812438688,4.163657523959308e-06,9.606540101248456e-09,0.0,LB,0.2683550318979 VEGAMAG,0.005,0.1,-0.5758834892913134 VEGAMAG
1.34,0.725,3.38,5.444193,4.687562,3.763629,4.497655,0.9028184,9.296391,521.9044501587185,7.44258665679804,4.452336703608306e-06,1.565917941258119e-08,0.0,LB,0.34828744172160864 VEGAMAG,0.005,0.1,-0.5772144462867757 VEGAMAG
1.34,0.575,3.4,5.445955,4.341083,3.874333,4.483155,0.5757415,9.276132,314.9314262490236,5.339337825570593,2.9778443930777586e-06,3.185708248455033e-09,0.0,LB,0.3110446650448462 VEGAMAG,0.005,0.1,-0.297995006433176 VEGAMAG
1.34,0.625,3.4,5.449874,4.459693,3.794501,4.491338,0.8421777,9.290366,475.4622048775087,5.894231648427874,4.313482098497663e-06,5.6255242351939575e-09,0.0,LB,0.20794210491436704 VEGAMAG,0.005,0.1,-0.620022369186013 VEGAMAG
1.34,0.675,3.4,5.446773,4.573058,3.761725,4.496747,0.922838,9.296535,532.972744050432,6.550723972884654,4.593101048205859e-06,9.507098641870909e-09,0.0,LB,0.3245882076392692 VEGAMAG,0.005,0.1,-0.6071815240588574 VEGAMAG
1.34,0.575,3.42,5.44748,4.339441,3.876047,4.482871,0.5730193,9.280981,312.44674165848,5.3362381083429264,2.9617063739448124e-06,3.157541011009798e-09,0.0,LB,0.3126173798721332 VEGAMAG,0.005,0.1,-0.2922106456291318 VEGAMAG
1.34,0.625,3.42,5.451058,4.457834,3.775755,4.490986,0.909502,9.297037,517.7069556702015,5.891150259782735,4.633508883498616e-06,5.571280183809175e-09,0.0,LB,0.22856554962362274 VEGAMAG,0.005,0.1,-0.6577145495653647 VEGAMAG
1.34,0.525,3.44,5.445387,4.211068,3.874971,4.471912,0.5769777,9.268432,314.1521237460603,4.84134575709313,2.961685915272632e-06,1.6725149174315891e-09,0.0,LB,0.31060161928768704 VEGAMAG,0.005,0.1,-0.2968682141912171 VEGAMAG
1.34,0.575,3.44,5.457877,4.337833,3.823556,4.4826,0.7686666,9.295056,415.3383181883098,5.333019847904172,3.746286609574369e-06,3.1305886040991572e-09,0.0,LB,0.19843251359981773 VEGAMAG,0.005,0.1,-0.5445101958612297 VEGAMAG
1.34,0.625,3.44,5.451538,4.455957,3.766217,4.490647,0.9532629,9.303562,541.2638221530055,5.887628514879112,4.813444847177426e-06,5.517673523083394e-09,0.0,LB,0.23960943914485222 VEGAMAG,0.005,0.1,-0.6774205887785922 VEGAMAG
1.34,0.525,3.46,5.448179,4.209584,3.876439,4.471655,0.5749126,9.273455,311.8042281185149,4.83880365476154,2.9523306823996117e-06,1.658983245521242e-09,0.0,LB,0.31352069918620495 VEGAMAG,0.005,0.1,-0.2903466751735295 VEGAMAG
1.34,0.575,3.46,5.449222,4.335895,3.790801,4.482261,0.8334214,9.299393,475.3691566477484,5.329432917019479,4.196565442303639e-06,3.098810365433918e-09,0.0,LB,0.24828755386828272 VEGAMAG,0.005,0.1,-0.5909675255644009 VEGAMAG
1.34,0.525,3.48,5.449294,4.206995,3.875506,4.471215,0.5906913,9.283564,313.2189288335065,4.834200956971338,2.950468619879166e-06,1.6356410440051734e-09,0.0,LB,0.31218401225483916 VEGAMAG,0.005,0.1,-0.2939711314187665 VEGAMAG
1.34,0.575,3.48,5.448438,4.333157,3.76916,4.481775,0.8959184,9.305787,519.6979455620237,5.324568272458966,4.526442418276047e-06,3.0542459031269472e-09,0.0,LB,0.2944481397294174 VEGAMAG,0.005,0.1,-0.6130152731788607 VEGAMAG
1.34,0.525,3.5,5.451417,4.203322,3.799131,4.470572,0.824172,9.302433,463.5322976771479,4.82806713058189,4.1552389188633125e-06,1.6030903506116583e-09,0.0,LB,0.21359766145188752 VEGAMAG,0.005,0.1,-0.6003880262106076 VEGAMAG
1.32,0.975,2.86,5.403091,5.24087,4.929124,4.261367,0.1348069,8.555336,2.248715430519148,41.77572542060211,4.73104414026073e-06,8.968235416867383e-07,0.0,EB,17.456712285194975 VEGAMAG,0.005,0.1,18.93500504417321 VEGAMAG
1.32,0.975,2.88,5.405058,5.240866,4.803727,4.265761,0.2049404,8.588171,3.9586827622214185,40.93926110461015,4.152034944691106e-06,9.064002152694408e-07,0.0,EB,6.526117735248826 VEGAMAG,0.005,0.1,17.697505078647975 VEGAMAG
1.32,0.975,2.9,5.406114,5.24102,4.701849,4.268994,0.2588862,8.61538,6.233315366307056,40.34038140432813,3.973388221078101e-06,9.138817402017702e-07,0.0,EB,4.617721178647464 VEGAMAG,0.005,0.1,16.961822727420167 VEGAMAG
1.32,0.825,2.92,5.395635,4.851295,5.038294,4.483224,0.01655824,8.512827,1.3548483912896168,9.60397674967185,6.109997042141338e-06,2.8661505579010543e-08,0.0,EB,18.758641072100843 VEGAMAG,0.005,0.1,20.022288060446193 VEGAMAG
1.32,0.925,2.92,5.397936,5.05891,5.033943,4.424991,0.03041975,8.534035,1.3864094182676931,15.9484690525942,6.035440877782392e-06,4.0903078908166284e-08,0.0,EB,18.721626660166436 VEGAMAG,0.005,0.1,19.970030127127224 VEGAMAG
1.32,0.975,2.92,5.406394,5.240797,4.604799,4.274797,0.3012025,8.63508,9.436194846837948,39.26811010000653,3.872362448646e-06,9.26181282611859e-07,0.0,EB,4.007090928063115 VEGAMAG,0.005,0.1,4.6899398356541555 VEGAMAG
1.32,0.825,2.94,5.402174,4.851148,4.941939,4.483188,0.1268874,8.543643,2.123718254211083,9.603959058509185,4.821553610358967e-06,2.8637031682936282e-08,0.0,EB,17.74014423416167 VEGAMAG,0.005,0.1,19.045761008232382 VEGAMAG
1.32,0.875,2.94,5.403027,4.956253,4.945928,4.460468,0.1249917,8.554843,2.0910754342284568,12.034747976309855,4.8598403215366924e-06,3.7292113728152886e-08,0.0,EB,17.816048788751285 VEGAMAG,0.005,0.1,19.075457012720484 VEGAMAG
1.32,0.925,2.94,5.402805,5.058789,4.950076,4.424909,0.1199145,8.561172,2.0394229397179813,15.952251939994053,4.910446684238338e-06,4.08490536796293e-08,0.0,EB,17.906913359247902 VEGAMAG,0.005,0.1,19.130286659184854 VEGAMAG
1.32,0.975,2.94,5.406727,5.24051,4.521792,4.264205,0.343542,8.654881,14.551842984165065,41.21677429106442,3.783467432672223e-06,9.01998883562764e-07,0.0,EB,3.360526164577694 VEGAMAG,0.005,0.1,3.490487985028057 VEGAMAG
1.32,0.825,2.96,5.404184,4.851019,4.819888,4.483136,0.1985147,8.575243,3.685022975867041,9.604830386991551,4.193290980732623e-06,2.8611985745051746e-08,0.0,EB,7.1145917254008895 VEGAMAG,0.005,0.1,17.80714568815258 VEGAMAG
1.32,0.875,2.96,5.404893,4.95612,4.83533,4.460423,0.1895619,8.583065,3.4426486363706568,12.035413059437523,4.246586746545257e-06,3.725889751122784e-08,0.0,EB,7.917384502329032 VEGAMAG,0.005,0.1,17.91029044066541 VEGAMAG
1.32,0.925,2.96,5.405471,5.058678,4.823069,4.424791,0.1941646,8.59356,3.637097136687454,15.95890171217412,4.209591947660503e-06,4.078382926271064e-08,0.0,EB,7.251354279992346 VEGAMAG,0.005,0.1,17.82597284450517 VEGAMAG
1.32,0.975,2.96,5.406533,5.240429,4.488285,4.264635,0.3793191,8.667816,17.710384907354957,41.13163753414804,3.7207457983382255e-06,9.027884620356088e-07,0.0,EB,3.0582067595913234 VEGAMAG,0.005,0.1,3.17109647793521 VEGAMAG
1.32,0.725,2.98,5.398431,4.640648,5.015962,4.494325,0.06094174,8.522102,1.5050485164929577,7.16026671863911,5.693731720053047e-06,1.2584587942461451e-08,0.0,EB,18.5989255818225 VEGAMAG,0.005,0.1,19.80731505624499 VEGAMAG
1.32,0.825,2.98,5.405317,4.850908,4.723917,4.483069,0.2501042,8.601549,5.669914369987393,9.60652904131682,3.993346543487807e-06,2.858669841790068e-08,0.0,EB,4.835029211130623 VEGAMAG,0.005,0.1,17.116613667774697 VEGAMAG
1.32,0.875,2.98,5.40603,4.955975,4.729688,4.460362,0.2427914,8.612741,5.518373608188605,12.036771051617192,4.005834476333914e-06,3.7220225500806987e-08,0.0,EB,4.911134376392015 VEGAMAG,0.005,0.1,17.164210853090896 VEGAMAG
1.32,0.925,2.98,5.406449,5.058566,4.738872,4.424691,0.2370526,8.618544,5.289694614499369,15.964194118535536,4.026122641591231e-06,4.0725178826904254e-08,0.0,EB,5.044446246760888 VEGAMAG,0.005,0.1,17.23321461809521 VEGAMAG
1.32,0.975,2.98,5.406547,5.240148,4.46337,4.262517,0.4166515,8.680061,21.555097915170265,41.52264400961616,3.638454933097451e-06,8.974742565878352e-07,0.0,EB,2.72631579829035 VEGAMAG,0.005,0.1,2.8278425898199453 VEGAMAG
1.32,0.725,3.0,5.403295,4.640463,4.883712,4.494277,0.1656554,8.555363,2.764962210124437,7.160304639123362,4.467926293169322e-06,1.2570860297074772e-08,0.0,EB,16.490648021666658 VEGAMAG,0.005,0.1,18.587995798043604 VEGAMAG
1.32,0.775,3.0,5.397761,4.748546,5.029364,4.491331,0.03879199,8.529847,1.412128766054791,8.21987096373154,5.951987356645056e-06,1.9599951649026397e-08,0.0,EB,18.69441322490102 VEGAMAG,0.005,0.1,19.93876712884979 VEGAMAG
1.32,0.825,3.0,5.40557,4.850723,4.629469,4.483047,0.2944408,8.622718,8.43642985678814,9.60547840587145,3.899069711391585e-06,2.856090732353588e-08,0.0,EB,4.1662364271840655 VEGAMAG,0.005,0.1,5.441077572858819 VEGAMAG
1.32,0.875,3.0,5.40678,4.955845,4.62758,4.46029,0.2895784,8.638022,8.517459947136558,12.038905348914566,3.900120271852915e-06,3.7180480666580056e-08,0.0,EB,4.151862052925468 VEGAMAG,0.005,0.1,5.362093393462974 VEGAMAG
1.32,0.925,3.0,5.40708,5.058439,4.628376,4.42457,0.285968,8.644558,8.476102501630846,15.970701772592896,3.890872503215047e-06,4.065715636282672e-08,0.0,EB,4.159740968934596 VEGAMAG,0.005,0.1,5.396649099172683 VEGAMAG
1.32,0.975,3.0,5.406667,5.239717,4.420574,4.268617,0.4478958,8.687171,28.105414844800784,40.35422396575041,3.3815825987862204e-06,9.096514162260402e-07,0.0,EB,2.3179785575722955 VEGAMAG,0.005,0.1,2.3981111904069072 VEGAMAG
1.32,0.725,3.02,5.40475,4.640284,4.766115,4.494234,0.228498,8.588514,4.694981658686048,7.16026506992696,4.0677757223938365e-06,1.2557754832814833e-08,0.0,EB,5.537316547624105 VEGAMAG,0.005,0.1,17.426008219605006 VEGAMAG
1.32,0.775,3.02,5.40276,4.748381,4.939268,4.491293,0.1287036,8.555811,2.142044061722004,8.219738476132832,4.819944083631257e-06,1.958190773723424e-08,0.0,EB,17.6908100407556 VEGAMAG,0.005,0.1,19.029894704830262 VEGAMAG
1.32,0.825,3.02,5.405859,4.85054,4.535654,4.483002,0.3391362,8.64219,13.304544179780914,9.60545186499045,3.812229168962993e-06,2.853152597459559e-08,0.0,EB,3.5047111865246183 VEGAMAG,0.005,0.1,3.666708073641487 VEGAMAG
1.32,0.875,3.02,5.406788,4.95566,4.535297,4.46023,0.3311195,8.656574,13.02072000441126,12.039681550847884,3.812966590768371e-06,3.7136930081301095e-08,0.0,EB,3.5528276471499733 VEGAMAG,0.005,0.1,3.7137278602709687 VEGAMAG
1.32,0.925,3.02,5.407355,5.05831,4.547378,4.424483,0.3193393,8.659893,12.12994970125767,15.97474741390098,3.824546979286521e-06,4.0602147071767744e-08,0.0,EB,3.6632136657902947 VEGAMAG,0.005,0.1,3.8677474034866686 VEGAMAG
1.32,0.975,3.02,5.406589,5.239105,4.372413,4.243026,0.4598892,8.693074,43.16154677030355,45.365635601634345,3.290281078770043e-06,8.53699446804842e-07,0.0,EB,1.583940344981617 VEGAMAG,0.005,0.1,1.636763058448386 VEGAMAG
1.32,0.725,3.04,5.405458,4.640084,4.643589,4.494181,0.2908404,8.620054,8.003653894788986,7.160363993327968,3.915660228840976e-06,1.2542958923023176e-08,0.0,EB,4.233212811994332 VEGAMAG,0.005,0.1,6.266854122687413 VEGAMAG
1.32,0.775,3.04,5.405375,4.748195,4.78541,4.491239,0.2151802,8.595675,4.29688865515169,8.220033737133358,4.1102288190609776e-06,1.9560502166100622e-08,0.0,EB,5.998307974606787 VEGAMAG,0.005,0.1,17.569988397317573 VEGAMAG
1.32,0.825,3.04,5.406337,4.850366,4.494493,4.482939,0.3777886,8.658266,16.711252451245763,9.606290149901085,3.730465260239089e-06,2.8500337307127885e-08,0.0,EB,3.161019526203468 VEGAMAG,0.005,0.1,3.276625717817189 VEGAMAG
1.32,0.875,3.04,5.407109,4.955514,4.500538,4.460183,0.3632386,8.667868,16.17249404881317,12.040291458903562,3.745553459108104e-06,3.7103424915571843e-08,0.0,EB,3.2096273138624234 VEGAMAG,0.005,0.1,3.3278408471589307 VEGAMAG
1.32,0.925,3.04,5.407522,5.058145,4.499864,4.424394,0.3592252,8.675893,16.218997243734854,15.978242201571398,3.74803812606494e-06,4.054161079105148e-08,0.0,EB,3.205900870764802 VEGAMAG,0.005,0.1,3.323825035110156 VEGAMAG
1.32,0.975,3.04,5.407561,5.239569,4.360432,4.256613,0.4579662,8.700027,44.47295632602827,42.637722624031696,3.282350843412518e-06,8.835029419715934e-07,0.0,EB,1.5696401283571115 VEGAMAG,0.005,0.1,1.6150837265739515 VEGAMAG
1.32,0.725,3.06,5.405664,4.639882,4.535455,4.494137,0.3391322,8.640966,13.24490964669093,7.160134822866655,3.8068958899642303e-06,1.25287574035158e-08,0.0,EB,3.515186016617269 VEGAMAG,0.005,0.1,3.676570076627663 VEGAMAG
1.32,0.775,3.06,5.406021,4.748028,4.725299,4.491186,0.2450751,8.615173,5.608471276519032,8.22043689908806,4.0072367354720255e-06,1.9541189666021785e-08,0.0,EB,4.862213748744714 VEGAMAG,0.005,0.1,17.137826509215657 VEGAMAG
1.32,0.825,3.06,5.405886,4.850188,4.469326,4.48288,0.4145289,8.668003,20.877764766323857,9.606962600171238,3.658777502645153e-06,2.847016604064632e-08,0.0,EB,2.7728123360500048 VEGAMAG,0.005,0.1,2.877125965033648 VEGAMAG
1.32,0.875,3.06,5.407109,4.955349,4.473727,4.460115,0.39698,8.68171,19.956804365478924,12.0417331825865,3.675614871425836e-06,3.70606472640132e-08,0.0,EB,2.8539830886684103 VEGAMAG,0.005,0.1,2.960326876956337 VEGAMAG
1.32,0.925,3.06,5.407679,5.057984,4.465842,4.424257,0.4066308,8.691657,21.120976823485503,15.98538130086318,3.6530868716044873e-06,4.0462340457842846e-08,0.0,EB,2.761004246439697 VEGAMAG,0.005,0.1,2.863693133307146 VEGAMAG
1.32,0.975,3.06,5.406962,5.239432,4.248944,4.259399,0.4632001,8.708864,47.81112909492267,42.0867121871857,3.1164201232596823e-06,8.89264591421695e-07,0.0,EB,1.9194292585502992 VEGAMAG,0.005,0.1,1.8829152571119645 VEGAMAG
