log10(M_1i)(Msun),q_i(M_2i/M_1i),log10(P_i)(days),logL_1,logL_2,logT_1,logT_2,M_env_1,He_core_1,R_1(Rsun),R_2(Rsun),Mdot_w_1,Mdot_w_2,Mdot_rlo_2,case
1.04,0.775,2.5,4.766277,3.89243,3.788419,4.392831,0.1944684,3.558214,218.25439606740193,4.828495155416718,2.614189102953634e-07,2.1721459357658033e-10,0.0,EB
1.04,0.825,2.5,4.77609,4.016713,3.780462,4.392897,0.2079788,3.590174,230.29473010348573,5.569548626145069,2.8065061613594013e-07,3.7742616129934695e-10,0.0,EB
1.04,0.875,2.5,4.780349,4.139061,3.70974,4.386404,0.2751832,3.650149,311.51287428408887,6.606630226504827,3.7064487551194713e-07,1.1314021507981323e-08,4.062491912811933e-21,EB
1.04,0.925,2.5,4.783163,4.271073,3.701076,4.361845,0.2865157,3.664346,325.01918727541374,8.61203725738961,3.877662440078167e-07,1.953453150327963e-08,6.432095877667308e-21,EB
1.04,0.975,2.5,4.786033,4.550414,3.694515,3.565637,0.2931261,3.67977,336.13443061214247,464.7206811260563,4.023648181482223e-07,2.5346967034421473e-07,1.4973471814745394e-21,EB
1.04,0.475,2.6,4.749516,3.116259,3.945663,4.319989,0.1749358,3.503437,103.0991298781088,2.7631928725844093,1.3327724292261742e-07,1.1041599744183417e-10,0.0,EB
1.04,0.525,2.6,4.751737,3.25983,3.902034,4.338032,0.1795484,3.51226,126.16357884530382,2.9999160393460076,1.5888028127179523e-07,2.1294625170753694e-10,0.0,EB
1.04,0.575,2.6,4.754654,3.396034,3.86946,4.353648,0.1832838,3.522523,147.56759521339802,3.2657226622043276,1.8273973887779746e-07,3.970937028180252e-10,0.0,EB
1.04,0.625,2.6,4.758008,3.526207,3.827748,4.366933,0.1873583,3.535384,179.73183155288595,3.5685870898961882,2.1762961812451227e-07,7.200406246635453e-10,0.0,EB
1.04,0.675,2.6,4.764191,3.650536,3.794456,4.378019,0.1921915,3.55252,211.7112810271051,3.912802254072138,2.5340022723596867e-07,1.2699013942076487e-09,0.0,EB
1.04,0.725,2.6,4.775055,3.770612,3.778182,4.38676,0.2072726,3.585645,231.9818459903771,4.315643877948516,2.8146668616416466e-07,2.1929463152667155e-09,0.0,EB
1.04,0.775,2.6,4.781045,3.891471,3.705231,4.392603,0.2823694,3.653625,318.22918019395655,4.828240559448966,3.782282819387056e-07,2.1567559260064905e-10,2.1583531696976228e-20,EB
1.04,0.825,2.6,4.785179,4.015579,3.696525,4.392601,0.2907106,3.674833,332.64423410817545,5.569897459650973,3.9787257074120175e-07,3.741476312287948e-10,1.1003288737527112e-20,EB
1.04,0.875,2.6,4.790556,4.137703,3.679997,4.386007,0.3135251,3.698586,361.2259983165793,6.608405743754886,4.334360201750254e-07,1.1238465067444408e-08,4.9040231250171164e-17,EB
1.04,0.925,2.6,4.79625,4.269518,3.666685,4.361318,0.339559,3.72614,386.6571094997765,8.617488251644891,4.6671740816015467e-07,1.9382196847759706e-08,1.2293980202956345e-14,EB
1.04,0.975,2.6,4.7989,4.550765,3.656888,3.565418,0.3619787,3.74191,405.8382718589828,465.37923353204064,4.905395179891916e-07,2.540487135063079e-07,4.9673242414783135e-14,EB
1.02,0.375,1.0,4.646919,2.75635,4.402651,4.282183,0.05390058,3.101197,11.000590544329649,2.173038896088683,5.012853354586915e-07,1.73550951879338e-09,1.2377459371134979e-06,EB
1.02,0.425,1.0,4.653416,2.922253,4.33118,4.303708,0.07713993,3.133912,15.403059746705667,2.3821549102435196,4.609554986937417e-07,2.5617043160998423e-09,1.2403421701379731e-05,EB
1.02,0.475,1.0,4.657781,3.07491,4.278149,4.322736,0.0946877,3.157622,19.762869368939228,2.601609441411337,4.457516916296417e-07,3.846962917685182e-09,1.7824506290150843e-05,EB
1.02,0.525,1.0,4.661777,3.212511,4.236612,4.338626,0.1071964,3.172687,24.039310112876418,2.8330986686029584,4.3887010648014923e-07,5.631861940930412e-09,1.750791822386146e-05,EB
1.02,0.575,1.0,4.664828,3.345319,4.201958,4.353159,0.117441,3.184571,28.298016794610565,3.0874547410608573,4.355810725997523e-07,8.220154872919662e-09,1.955530119507398e-05,EB
1.02,0.625,1.0,4.66715,3.472622,4.173788,4.365324,0.1236026,3.19487,32.30405194895806,3.380035798621688,4.323137014706526e-07,1.1827909693136867e-08,1.8695001719681553e-05,EB
1.02,0.675,1.0,4.669139,3.595197,4.150446,4.375689,0.1284765,3.201934,36.05246799644776,3.710896143840047,4.2884761586097157e-07,1.6782745159362367e-08,1.7233143700424402e-05,EB
1.02,0.725,1.0,4.670615,3.714563,4.130658,4.384083,0.1336193,3.206753,39.55951877986898,4.096132532319806,4.2871531688312994e-07,2.3816832371088112e-08,1.82644041876444e-05,EB
1.02,0.775,1.0,4.6721,3.832036,4.114888,4.389542,0.136456,3.212299,42.61220424739078,4.572906271899831,4.268418563507482e-07,3.3467093728183496e-08,1.6363323237868637e-05,EB
1.02,0.825,1.0,4.673215,3.95724,4.099688,4.389761,0.1398612,3.217317,45.7605251712793,5.276634346101071,4.2540344247056553e-07,4.821331574722199e-08,1.8588292998472187e-05,EB
1.02,0.875,1.0,4.6741,4.080298,4.086435,4.383282,0.1422331,3.220024,48.689801050976534,6.2638867910916485,4.2573857285597016e-07,6.93694098788883e-08,1.8764608569341817e-05,EB
1.02,0.925,1.0,4.675352,4.213821,4.075108,4.359291,0.1454521,3.223061,51.37099764783127,8.158075119873601,4.235620094455749e-07,1.0222614885154745e-07,1.7314362643938273e-05,EB
1.02,0.375,1.1,4.650004,2.764796,4.3643,4.28511,0.06638041,3.120211,13.172281400297098,2.1648973060064463,4.741808381811866e-07,1.6661112620481234e-09,1.4045897972625479e-05,EB
1.02,0.425,1.1,4.655724,2.926876,4.29769,4.304994,0.0891283,3.14964,18.01938647442521,2.3807182436722436,4.495023846022998e-07,2.5178450511675295e-09,1.7682493594841904e-05,EB
1.02,0.475,1.1,4.661131,3.073963,4.246105,4.322335,0.1051142,3.171366,22.994025041986642,2.603573844680633,4.400732797612108e-07,3.747252862256781e-09,1.845591194430786e-05,EB
1.02,0.525,1.1,4.664769,3.211845,4.204145,4.338414,0.1158896,3.184835,28.012637417287774,2.8336975846792516,4.344852124723497e-07,5.522554367084718e-09,1.884388778851289e-05,EB
1.02,0.575,1.1,4.66783,3.344157,4.170272,4.352667,0.1243118,3.196718,32.85715829079302,3.090318202735706,4.3041658757126503e-07,8.020935056854827e-09,1.869457125631471e-05,EB
1.02,0.625,1.1,4.670089,3.471911,4.142429,4.36498,0.1315181,3.204905,37.44941172814079,3.382622240523068,4.3003024344817585e-07,1.1632069811444072e-08,1.8501055648346392e-05,EB
1.02,0.675,1.1,4.671757,3.594588,4.120251,4.375418,0.1343705,3.21329,41.55621648136071,3.7129371683339714,4.2685365059003674e-07,1.6548132895903816e-08,1.8072012131118995e-05,EB
1.02,0.725,1.1,4.673224,3.71374,4.101191,4.383654,0.1398281,3.218076,45.445302647932834,4.100346893244723,4.2627415286717866e-07,2.3443529676928816e-08,1.8013807167550472e-05,EB
1.02,0.775,1.1,4.674732,3.831794,4.083762,4.389252,0.1423692,3.222598,49.328964617219086,4.577755572810084,4.2476526961865397e-07,3.3018930337692684e-08,1.9522233792013544e-05,EB
1.02,0.825,1.1,4.675824,3.956761,4.068731,4.389426,0.1457959,3.225833,52.93086605779018,5.281855309210565,4.239152107280272e-07,4.761228230796566e-08,1.8783067077194882e-05,EB
1.02,0.875,1.1,4.677164,4.079769,4.055949,4.382844,0.1485031,3.230714,56.22675242246498,6.2727214147540264,4.242765219295025e-07,6.839289699132091e-08,1.7269012721702713e-05,EB
1.02,0.925,1.1,4.677918,4.213507,4.043381,4.359239,0.1502415,3.234201,59.62865316114993,8.157064567643904,4.223388178752649e-07,1.0106016430855894e-07,1.858063317550851e-05,EB
1.02,0.375,1.2,4.652879,2.7665,4.331932,4.285309,0.07757646,3.136856,15.340269873491396,2.167155627804761,4.5869393733687647e-07,1.6043938922436309e-09,1.5577849704503326e-05,EB
1.02,0.425,1.2,4.659603,2.925106,4.265824,4.304207,0.0997086,3.164236,20.961048362325503,2.384509186911322,4.4411863874345434e-07,2.4458960743277437e-09,1.8287001875818206e-05,EB
1.02,0.475,1.2,4.664463,3.072084,4.214017,4.321607,0.1132686,3.185231,26.758206439798503,2.606673879125141,4.364444749189789e-07,3.665835731145078e-09,1.8474492177204997e-05,EB
1.02,0.525,1.2,4.667692,3.210424,4.172297,4.337765,0.1240028,3.196718,32.5469277618835,2.8375328628094425,4.313889336262941e-07,5.412089874664414e-09,1.834617405422773e-05,EB
1.02,0.575,1.2,4.670606,3.342755,4.139555,4.352054,0.130772,3.208074,37.97108438708352,3.0940583522697738,4.288436660466508e-07,7.894125018609565e-09,1.679853890195394e-05,EB
1.02,0.625,1.2,4.672826,3.470344,4.113411,4.364253,0.1373742,3.215996,42.93880957562445,3.387860349205206,4.25560195763839e-07,1.1371663501091552e-08,1.6464612330640715e-05,EB
1.02,0.675,1.2,4.674655,3.593905,4.090374,4.374884,0.1409929,3.223787,47.84504859277565,3.719144051783234,4.255993931114327e-07,1.632239937769691e-08,1.7756505877126495e-05,EB
1.02,0.725,1.2,4.676198,3.713278,4.070306,4.383307,0.1462499,3.22722,52.570971166005506,4.104722481621421,4.246733420988296e-07,2.3113408768037124e-08,1.8358893793299063e-05,EB
1.02,0.775,1.2,4.67787,3.831137,4.053315,4.389008,0.1485463,3.234728,56.95921561455399,4.579436064263907,4.231486893106016e-07,3.252460268509759e-08,1.7616454620921663e-05,EB
1.02,0.825,1.2,4.679039,3.956139,4.038172,4.389048,0.1510799,3.238347,61.15528578277722,5.287288399483294,3.935600435899239e-07,4.687874752761816e-08,1.5938025210127428e-05,EB
1.02,0.875,1.2,4.679249,4.079456,4.023399,4.382925,0.1526628,3.23986,65.47658194758274,6.268122854460077,2.660143101594894e-07,6.737875779500668e-08,1.8023515710602315e-05,EB
1.02,0.925,1.2,4.680144,4.2131,4.011305,4.359078,0.155181,3.242624,69.29804776092944,8.159301850535124,1.679697206727271e-07,9.997904867075128e-08,1.7908058707081018e-05,EB
1.02,0.375,1.3,4.656138,2.765677,4.299427,4.284845,0.08951347,3.150367,17.884384570777456,2.169739023542797,4.4965041647324163e-07,1.5580629486559597e-09,1.749627150616158e-05,EB
1.02,0.425,1.3,4.662992,2.923494,4.233843,4.303658,0.1078104,3.178497,24.38198164551048,2.3861052704068975,4.403195820615571e-07,2.3807017983100254e-09,1.7873866482559002e-05,EB
1.02,0.475,1.3,4.667403,3.069948,4.182,4.320964,0.1224398,3.195266,31.114297506379575,2.607985064895199,4.3101064857612975e-07,3.578639901780119e-09,1.7513966288991913e-05,EB
1.02,0.525,1.3,4.670477,3.209795,4.140937,4.337455,0.1304185,3.208206,37.72454409623286,2.839531559892959,4.288021951926052e-07,5.313112355992395e-09,1.7764725838172316e-05,EB
1.02,0.575,1.3,4.673048,3.341386,4.109647,4.35139,0.1383286,3.217845,43.700660396508844,3.0986483989344835,4.266581048906947e-07,7.772594304132428e-09,1.7246680159926245e-05,EB
1.02,0.625,1.3,4.675817,3.469707,4.082761,4.363929,0.1427669,3.228472,49.61865639523944,3.390418428769326,4.2448465965124024e-07,1.1217678786183448e-08,1.7392239588088476e-05,EB
1.02,0.675,1.3,4.677042,3.593364,4.058633,4.374519,0.1480204,3.231388,55.52825170244948,3.7230897021027407,4.2426382199324974e-07,1.6130989184081522e-08,1.9523672296353722e-05,EB
1.02,0.725,1.3,4.679223,3.71223,4.039304,4.382669,0.151108,3.239597,60.850338713175816,4.111836146199006,4.036621230158682e-07,2.2702673324492505e-08,1.6553830707154227e-05,EB
1.02,0.775,1.3,4.68009,3.830431,4.021389,4.388586,0.1533307,3.243019,66.14941381087384,4.584610027914554,2.496467979348463e-07,3.213379361321446e-08,1.606695248859818e-05,EB
1.02,0.825,1.3,4.680748,3.955642,4.005158,4.388872,0.155601,3.24496,71.33751879848327,5.288547385563678,1.2005631250638313e-07,4.6404275872452043e-08,1.6941915427003938e-05,EB
1.02,0.875,1.3,4.682122,4.07893,3.9922,4.382337,0.1572322,3.249467,75.84378527451855,6.28131394029157,8.355741580238479e-08,6.663447801520333e-08,1.4304329628646844e-05,EB
1.02,0.925,1.3,4.682687,4.212502,3.980731,4.358392,0.1587364,3.250257,80.00939749526447,8.179481980736561,8.752558053260426e-08,9.903415491932148e-08,1.127004134884338e-05,EB
1.02,0.375,1.4,4.659788,2.762984,4.267376,4.283765,0.098437,3.166085,20.816130409176395,2.1738045828209662,4.445268519957974e-07,1.5099932294647593e-09,1.7994861543362135e-05,EB
1.02,0.425,1.4,4.665693,2.922691,4.201108,4.302992,0.1160491,3.190248,28.437341932212252,2.3912236644816347,4.336336738450536e-07,2.3249306343915328e-09,1.8607477796498475e-05,EB
1.02,0.475,1.4,4.670101,3.070077,4.149612,4.320568,0.1283537,3.206819,36.23130692004941,2.613125692583347,4.293159265299575e-07,3.512036331743181e-09,1.8665838737257542e-05,EB
1.02,0.525,1.4,4.673036,3.20804,4.111049,4.336667,0.1375666,3.217581,43.41891833700586,2.844095662478486,4.2706501927870567e-07,5.2297026922719624e-09,1.807138795671219e-05,EB
1.02,0.575,1.4,4.676317,3.340014,4.079478,4.35051,0.1445446,3.226824,50.403651486848865,3.1063214814038296,4.2506563963156835e-07,7.631835485604636e-09,1.5750034500109695e-05,EB
1.02,0.625,1.4,4.678355,3.468909,4.051356,4.363333,0.1494965,3.235649,57.50756778349245,3.396625768064805,4.236829623705712e-07,1.1087151960259693e-08,1.7061315317907738e-05,EB
1.02,0.675,1.4,4.679565,3.592067,4.027127,4.37382,0.15268,3.239926,64.38548922875516,3.7295067713463754,2.9738359004646196e-07,1.5839118208839267e-08,1.664901365262667e-05,EB
1.02,0.725,1.4,4.68118,3.711549,4.006944,4.382481,0.1546619,3.247838,70.78838430884832,4.1121722687042785,1.3360693462810096e-07,2.2431483681858908e-08,1.563275456297239e-05,EB
1.02,0.775,1.4,4.681929,3.829505,3.989421,4.387945,0.158146,3.24825,76.80332109392309,4.593254402852972,8.436765926320646e-08,3.182269819522493e-08,1.3282887960446274e-05,EB
1.02,0.825,1.4,4.683194,3.954944,3.973524,4.388323,0.1592988,3.253547,82.75762144121843,5.29766509708203,9.018015968689425e-08,4.5915254936014075e-08,1.3815401456663742e-05,EB
1.02,0.875,1.4,4.684028,4.078155,3.962573,4.381509,0.1617118,3.254501,87.1216315555532,6.299683053548415,9.43708789516396e-08,6.606584589677624e-08,7.127668770768419e-06,EB
1.02,0.925,1.4,4.684312,4.211963,3.958123,4.355559,0.1622668,3.255521,88.95451578849928,8.28176494322318,9.60623042797539e-08,9.833882164336494e-08,6.267675587181484e-07,EB
1.02,0.375,1.5,4.662949,2.762127,4.234814,4.283332,0.1072004,3.179421,24.272024398479918,2.1759940324608307,4.369452273371973e-07,1.4615107024961801e-09,1.7892066738120287e-05,EB
1.02,0.425,1.5,4.668481,2.920618,4.168833,4.302256,0.1234495,3.201604,33.100381554419144,2.3936199726260594,4.31218118180607e-07,2.280646631873331e-09,1.8291170981399857e-05,EB
1.02,0.475,1.5,4.672575,3.067537,4.119749,4.319648,0.1361983,3.215336,41.69154601235274,2.616570254675939,4.274408255867468e-07,3.4578328829942018e-09,1.7715055179978465e-05,EB
1.02,0.525,1.5,4.675917,3.206518,4.080786,4.33592,0.1442379,3.226345,50.077887478607174,2.8489025896901903,4.236507699132442e-07,5.124364336309655e-09,1.6617914089331612e-05,EB
1.02,0.575,1.5,4.678407,3.339532,4.04719,4.350222,0.1508518,3.235254,58.62501947579971,3.108718516575637,4.2416711956396486e-07,7.559011394497914e-09,1.780780984084257e-05,EB
1.02,0.625,1.5,4.680575,3.467886,4.018898,4.362932,0.1544316,3.244696,66.95006453861195,3.3988899255096903,2.2950650529592332e-07,1.0944980697863568e-08,1.745522733691948e-05,EB
1.02,0.675,1.5,4.681847,3.591299,3.995068,4.373605,0.156108,3.250257,74.82504729176817,3.729912982533383,8.253687088474841e-08,1.563741636746787e-08,1.480837860395794e-05,EB
1.02,0.725,1.5,4.68325,3.710277,3.9756,4.381596,0.1596731,3.252362,81.97529722429802,4.122929417883727,8.948227148068782e-08,2.2223118394914905e-08,1.1079253756012564e-05,EB
1.02,0.775,1.5,4.68403,3.828272,3.961919,4.386825,0.1605715,3.255652,87.38461959632109,4.610465748885271,9.456664901250653e-08,3.1484006979476125e-08,4.015249248056763e-06,EB
1.02,0.825,1.5,4.684752,3.954007,3.945019,4.387395,0.1624358,3.259469,94.53573388550033,5.3146295753509785,1.0124672870451534e-07,4.555688278878255e-08,5.6055277831282175e-06,EB
1.02,0.875,1.5,4.684564,4.077709,3.947816,4.378754,0.1619628,3.260653,93.30609200653959,6.376842638146816,9.984193745474186e-08,8.63234919359173e-09,4.058032392986242e-08,EB
1.02,0.925,1.5,4.685152,4.211774,3.936809,4.355135,0.1634067,3.262759,98.22386067172967,8.296125247094347,1.0442488363860993e-07,1.5075787248508787e-08,3.1576246915762163e-08,EB
1.02,0.375,1.6,4.665971,2.760138,4.202212,4.282486,0.1154938,3.190909,28.30225242002763,2.1794951152452855,4.335577961234895e-07,1.4359985454452536e-09,1.7993287093646194e-05,EB
1.02,0.425,1.6,4.671186,2.917689,4.137549,4.301141,0.1310554,3.210583,38.34899614652768,2.3978427568457765,4.274299993162494e-07,2.2228133681623017e-09,1.684757930802052e-05,EB
1.02,0.475,1.6,4.675489,3.065872,4.089599,4.318819,0.1434912,3.224975,48.06234980766117,2.6215479157061483,4.2585034164390183e-07,3.396815824164441e-09,1.7241002286097872e-05,EB
1.02,0.525,1.6,4.678095,3.205636,4.048479,4.335382,0.1491383,3.235517,58.257118520046156,2.853070478308366,4.2261119756921424e-07,5.061252449936946e-09,1.8214133249962407e-05,EB
1.02,0.575,1.6,4.680951,3.338462,4.014997,4.350001,0.1547796,3.246572,68.19303192397706,3.108051454267454,1.978928030017873e-07,7.448382996373196e-09,1.7014630002700917e-05,EB
1.02,0.625,1.6,4.682578,3.466161,3.986674,4.362013,0.1585186,3.251309,77.8394932626726,3.4065384873683957,8.549604008454215e-08,1.080881291762174e-08,1.5048648887871294e-05,EB
1.02,0.675,1.6,4.683789,3.589296,3.965015,4.372345,0.16104,3.254336,86.12376356186653,3.742978219935655,9.339895131678407e-08,1.5454359122652494e-08,7.914992532160812e-06,EB
1.02,0.725,1.6,4.684701,3.708761,3.95301,4.379687,0.1625386,3.258021,91.11502527914804,4.152073186522288,9.80823809947742e-08,2.1983660069914005e-08,6.221448485297264e-07,EB
1.02,0.775,1.6,4.684751,3.827816,3.947183,4.384457,0.1628707,3.261245,93.59852395814627,4.658568652576542,1.0021690816338175e-07,2.852193593177093e-09,2.3684461203726863e-08,EB
1.02,0.825,1.6,4.685957,3.953565,3.931821,4.384814,0.1642899,3.266049,100.59954118696712,5.375437293298264,1.0689170390793361e-07,5.007373654115241e-09,2.4466650004729208e-08,EB
1.02,0.875,1.6,4.685945,4.077538,3.931125,4.378726,0.1655292,3.266049,100.9211056911818,6.37639922023568,1.0732304843461854e-07,8.625057519220312e-09,7.012171179367229e-10,EB
1.02,0.925,1.6,4.686557,4.211626,3.925379,4.355134,0.1665964,3.266575,103.70029694745492,8.294755708438693,1.1008977902570245e-07,1.5065342170376356e-08,9.574773506817418e-11,EB
1.02,0.375,1.7,4.668686,2.758598,4.169783,4.28192,0.1233728,3.201439,32.963627665220706,2.181309546212493,4.3137204769141414e-07,1.4024164587734878e-09,1.8094621766362284e-05,EB
1.02,0.425,1.7,4.673628,2.915114,4.10751,4.300136,0.1374428,3.220816,44.16243385786756,2.401844572322571,4.2520562389875705e-07,2.1888046365095916e-09,1.7125509831777964e-05,EB
1.02,0.475,1.7,4.678022,3.064042,4.058221,4.31804,0.1479895,3.235781,55.696512219671376,2.6254212737308524,4.24194467510369e-07,3.343328111568265e-09,1.686523936557664e-05,EB
1.02,0.525,1.7,4.680286,3.204184,4.016067,4.334767,0.1531507,3.244993,67.80598043600213,2.8563866853236113,2.061640798372811e-07,4.990476329358809e-09,1.823923040054472e-05,EB
1.02,0.575,1.7,4.682876,3.335817,3.983206,4.348723,0.1590869,3.251573,79.11958488650909,3.1168908927708263,8.675449777814494e-08,7.296943776601687e-09,1.2906530422686137e-05,EB
1.02,0.625,1.7,4.684737,3.463223,3.961162,4.360218,0.1611018,3.257758,87.7612903450848,3.423223067553357,9.51156543521284e-08,1.0652241404529144e-08,2.768633754724774e-06,EB
1.02,0.675,1.7,4.685081,3.587952,3.942254,4.370569,0.1633473,3.259732,95.7835656271275,3.7678707787288617,1.0234956471955125e-07,1.5304847268335708e-08,3.484018957357344e-07,EB
1.02,0.725,1.7,4.68566,3.708543,3.93947,4.378293,0.164602,3.264272,97.08429919558384,4.177761082953368,1.0366472501497961e-07,1.6606075189360466e-09,4.475983835342021e-09,EB
1.02,0.775,1.7,4.686728,3.827657,3.933876,4.384426,0.1646231,3.266773,99.74037575122223,4.658386301383058,1.0664733318822662e-07,2.849922171328133e-09,1.6700232193079383e-10,EB
1.02,0.825,1.7,4.687468,3.953458,3.924226,4.384793,0.1664945,3.269339,104.3616651740107,5.375276389483353,1.1104448646257711e-07,5.0046994307515495e-09,2.2902479835527885e-11,EB
1.02,0.875,1.7,4.687626,4.077455,3.921775,4.378713,0.1668216,3.269273,105.56549780406311,6.376171650168931,1.1215457655351664e-07,8.621562879897019e-09,5.533533065912367e-13,EB
1.02,0.925,1.7,4.689384,4.211571,3.916379,4.355104,0.167395,3.270392,108.4408717022787,8.29539365228954,1.154266257032177e-07,1.506097196109198e-08,4.0699821961549077e-14,EB
1.02,0.375,1.8,4.671477,2.755617,4.138229,4.280628,0.1296964,3.212299,38.241859361897625,2.186811756335601,4.276022679622762e-07,1.3651865471692848e-09,1.703619135107387e-05,EB
1.02,0.425,1.8,4.676169,2.914699,4.07639,4.299617,0.144357,3.228407,51.11672250393867,2.406434249288717,4.236088258360047e-07,2.1477612373724593e-09,1.7607776194696932e-05,EB
1.02,0.475,1.8,4.680025,3.062067,4.025773,4.317185,0.1537172,3.242097,64.82238411639344,2.629803505815502,2.8704104337614344e-07,3.2921074381390524e-09,1.6672913976275586e-05,EB
1.02,0.525,1.8,4.682529,3.201116,3.984453,4.333523,0.1593896,3.25052,78.63538184214644,2.862672064844125,8.622098897377352e-08,4.911622724064011e-09,1.3695393323267528e-05,EB
1.02,0.575,1.8,4.684678,3.332218,3.959205,4.346374,0.161515,3.258547,88.54968079933893,3.1377569486012544,9.577474404096821e-08,7.217187695053345e-09,1.4421900981555606e-06,EB
1.02,0.625,1.8,4.685999,3.462572,3.934122,4.359198,0.1643501,3.263614,99.54397980303892,3.4367560035907685,1.0607963091163561e-07,1.0491630814867088e-08,3.656659396898135e-07,EB
1.02,0.675,1.8,4.685762,3.587721,3.930174,4.369246,0.1650528,3.266575,101.34259016178609,3.7898978108575516,1.0763561584331462e-07,9.574299305743193e-10,2.1569024782264774e-09,EB
1.02,0.725,1.8,4.688158,3.708426,3.928999,4.378267,0.1666011,3.267825,102.17390686682025,4.177697593743208,1.0928511157532993e-07,1.659632764151977e-09,1.0374149671919803e-11,EB
1.02,0.775,1.8,4.689028,3.827546,3.922424,4.384404,0.1663897,3.27026,105.42023985531742,4.658254369381827,1.1249235274085983e-07,2.8483542397924594e-09,2.3391738994564433e-13,EB
1.02,0.825,1.8,4.68998,3.953367,3.913481,4.384778,0.1686287,3.271411,109.97323485908142,5.375100638512359,1.1699815144333577e-07,5.002487360471262e-09,9.872167364976353e-15,EB
1.02,0.875,1.8,4.69227,4.077354,3.90813,4.378696,0.1673188,3.273682,113.01419606710732,6.3759205984212,1.2051774582684235e-07,8.61739499239958e-09,2.1212531949277803e-16,EB
1.02,0.925,1.8,4.697574,4.211463,3.874329,4.355098,0.1676286,3.275392,132.85808858421177,8.294593365290208,1.4090000223556074e-07,1.505341379925543e-08,9.272193994541799e-16,EB
1.02,0.375,1.9,4.673732,2.752849,4.108015,4.27975,0.1386465,3.219661,44.065225811649704,2.1886851939271086,4.254514420319616e-07,1.3420942014915363e-09,1.7231001071525293e-05,EB
1.02,0.425,1.9,4.678488,2.912315,4.04427,4.298671,0.1500631,3.236504,59.42401613763573,2.410321085550849,4.218625757673864e-07,2.1153439854397264e-09,1.7887000100878575e-05,EB
1.02,0.475,1.9,4.682274,3.059468,3.993455,4.316233,0.1582419,3.249993,75.41990829497776,2.6334574157292496,8.31861452387877e-08,3.23015230317835e-09,1.4998385412356809e-05,EB
1.02,0.525,1.9,4.68456,3.196544,3.957572,4.331396,0.1610014,3.25812,89.2059864377661,2.875666379836521,9.638756300159533e-08,4.814387025515709e-09,3.64651084427487e-06,EB
1.02,0.575,1.9,4.685254,3.331716,3.946752,4.344735,0.1631968,3.264733,93.83848768294285,3.1597047278103982,1.0069061651704365e-07,2.967959702433567e-10,5.599812806703552e-09,EB
1.02,0.625,1.9,4.686922,3.4624,3.930414,4.357851,0.1657043,3.267628,101.36569443886627,3.457458691383179,1.081625705510895e-07,5.398834319992123e-10,2.249435316948888e-10,EB
1.02,0.675,1.9,4.688346,3.587608,3.921679,4.369225,0.1665469,3.269997,105.69951632377776,3.7897730230724984,1.1249960562466867e-07,9.568767449109104e-10,1.965588078506199e-12,EB
1.02,0.725,1.9,4.691477,3.708312,3.911682,4.378241,0.166901,3.272497,111.07900989427633,4.177654306198563,1.185670460236953e-07,1.6586853161692697e-09,2.943557402528884e-14,EB
1.02,0.775,1.9,4.69632,3.827435,3.890715,4.384382,0.1691926,3.272366,123.02376104231529,4.658141747459032,1.3170946934751193e-07,2.8467937258573535e-09,2.2673705916895266e-15,EB
1.02,0.825,1.9,4.694482,3.953228,3.874217,4.384776,0.1697342,3.275787,132.45397616183774,5.3742764183801475,1.3952659633012084e-07,4.999113533410527e-09,1.8673361697207474e-17,EB
1.02,0.875,1.9,4.690888,4.077221,3.862295,4.378671,0.1700262,3.277695,139.35161298303382,6.375697449610443,1.4341051651973352e-07,8.611840943135929e-09,5.491139911280884e-20,EB
1.02,0.925,1.9,4.691593,4.211277,3.846742,4.355107,0.1705978,3.280064,149.82041647477126,8.292475555819898,1.5301570232896235e-07,1.504083683500715e-08,3.409043237041285e-20,EB
1.02,0.375,2.0,4.676339,2.751014,4.07669,4.278867,0.1443018,3.229561,51.05626018037956,2.1929619686036195,4.238439613546242e-07,1.3226684673128345e-09,1.831350660563846e-05,EB
1.02,0.425,2.0,4.680874,2.910929,4.011834,4.298121,0.1539621,3.246309,69.18771694521068,2.4125804263477146,1.7192657042560084e-07,2.0761034971246815e-09,1.702787719709574e-05,EB
1.02,0.475,2.0,4.684413,3.053564,3.964819,4.313507,0.1609845,3.25631,86.26348511204556,2.6486623609331574,9.368498681412697e-08,3.1452632458552206e-09,5.5223701059959e-06,EB
1.02,0.525,2.0,4.685559,3.195216,3.941279,4.328449,0.1634035,3.263647,96.26756790991408,2.910504666909394,1.0285087718098784e-07,4.765417990019129e-09,3.3209283788302016e-08,EB
1.02,0.575,2.0,4.686946,3.331553,3.931366,4.344307,0.1664291,3.267628,100.92528860766845,3.1653438926605024,1.0770776149916943e-07,2.965773634384123e-10,5.53034862486883e-11,EB
1.02,0.625,2.0,4.689432,3.462269,3.920081,4.35782,0.1672165,3.271181,106.61369614931142,3.457422070550046,1.1375539426461279e-07,5.395317415034538e-10,2.2061371576189226e-13,EB
1.02,0.675,2.0,4.691485,3.587482,3.905728,4.369213,0.1682209,3.273418,114.16842241683705,3.7894222430578113,1.2139785131535333e-07,9.562578206365256e-10,1.323038582973515e-15,EB
1.02,0.725,2.0,4.690154,3.708231,3.880974,4.378229,0.1680263,3.27684,127.75796926516266,4.177499436656294,1.3305310072952302e-07,1.6580132618765374e-09,3.053110405872989e-18,EB
