log10(M_1i)(Msun),q_i(M_2i/M_1i),log10(P_i)(days),logL_1,logL_2,logT_1,logT_2,M_env_1,He_core_1,R_1(Rsun),R_2(Rsun),Mdot_w_1,Mdot_w_2,Mdot_rlo_2,case
1.12,0.825,2.92,4.949499,4.225103,4.119988,4.377821,0.1829067,4.553114,56.356498238629236,7.588665324794929,1.75662071549993e-06,3.622513394660099e-08,0.0,LB
1.12,0.875,2.92,4.959109,4.344325,3.836768,4.36555,0.2044661,4.623996,211.81660359624289,9.211184896441747,1.5233721091676465e-06,6.030592732481409e-08,0.0,LB
1.12,0.925,2.92,4.961832,4.472025,3.792562,4.329967,0.2081161,4.627548,260.59135254400337,12.569789360100549,1.8183689211959738e-06,9.965153664756382e-08,0.0,LB
1.12,0.975,2.92,4.957405,4.699822,3.789245,3.51522,0.2046765,4.604779,264.0584076312735,696.2272221725955,1.8189886952714688e-06,1.8388021378365432e-06,0.0,LB
1.12,0.725,2.94,4.943703,3.987842,4.132327,4.378409,0.1838651,4.528737,53.57066037121255,5.759168696638691,1.7588467475206104e-06,1.2563018520098258e-08,0.0,LB
1.12,0.775,2.94,4.94684,4.106155,4.116322,4.380962,0.1881219,4.541873,56.99476928860874,6.52244912056383,1.7538683865063118e-06,2.1401588037482187e-08,0.0,LB
1.12,0.825,2.94,4.954238,4.223709,4.104676,4.377446,0.1813612,4.589816,60.71472048820863,7.5895932269001545,1.753343469017357e-06,3.5983218003888016e-08,0.0,LB
1.12,0.875,2.94,4.960854,4.344058,3.801669,4.365484,0.2082509,4.628235,249.85900144716823,9.21113399369352,1.7553106991711575e-06,6.024000510546487e-08,0.0,LB
1.12,0.925,2.94,4.958881,4.472286,3.788441,4.330078,0.2068169,4.612189,264.9823821411011,12.56715582214585,1.8299364170439442e-06,9.979964581588506e-08,0.0,LB
1.12,0.975,2.94,4.9595,4.700002,3.757476,3.515151,0.2146244,4.616407,307.21399789571683,696.589622125651,2.077777313239692e-06,1.840610944216703e-06,0.0,LB
1.12,0.725,2.96,4.946262,3.987497,4.122528,4.378336,0.1873664,4.533856,55.392376743691614,5.758833203718403,1.7569240993459589e-06,1.2542958923023175e-08,0.0,LB
1.12,0.775,2.96,4.949054,4.105726,4.121318,4.380859,0.1847814,4.546536,55.89255978160147,6.5223139555173315,1.7581745935331261e-06,2.1359004143890937e-08,0.0,LB
1.12,0.825,2.96,4.961778,4.222458,3.812311,4.377107,0.2066008,4.626822,238.186421691912,7.5905072602204005,1.6860094325505906e-06,3.57707462085408e-08,0.0,LB
1.12,0.875,2.96,4.959607,4.344127,3.790433,4.365522,0.2088458,4.621281,263.5457396390427,9.210283535222178,1.8306908040907655e-06,6.027205511578588e-08,0.0,LB
1.12,0.925,2.96,4.958293,4.472283,3.771549,4.330084,0.2093138,4.608172,287.94795597657946,12.56672177545675,1.959408555469325e-06,9.982147893553772e-08,0.0,LB
1.12,0.975,2.96,4.961334,4.699738,3.737482,3.51516,0.2239528,4.62658,337.30284167110653,696.3506735427572,2.2590820249833016e-06,1.8388021378365432e-06,0.0,LB
1.12,0.725,2.98,4.946363,3.987092,4.115033,4.378238,0.1898265,4.539887,57.382174258192315,5.758727123067542,1.7530972157372329e-06,1.2519471619661666e-08,0.0,LB
1.12,0.775,2.98,4.957809,4.103751,3.93319,4.380372,0.1904939,4.597164,137.21828908636815,6.522091690197851,1.0517414738274678e-06,2.115733682093205e-08,0.0,LB
1.12,0.825,2.98,4.959887,4.222439,3.817722,4.377125,0.2046098,4.619556,231.812045938581,7.589708567292462,1.641243427758734e-06,3.577461758180825e-08,0.0,LB
1.12,0.875,2.98,4.956827,4.344379,3.781744,4.365622,0.2067352,4.608414,272.96627924551507,9.20868039066554,1.870479703293943e-06,6.035996788030409e-08,0.0,LB
1.12,0.925,2.98,4.958952,4.471972,3.748834,4.329954,0.2177809,4.615277,319.5920739161393,12.569760417124265,2.1461792912917887e-06,9.968527240967053e-08,0.0,LB
1.12,0.975,2.98,4.96364,4.699455,3.721988,3.515193,0.2339254,4.630939,363.43437321576783,696.022052738808,2.410782332135233e-06,1.8362508084242125e-06,0.0,LB
1.12,0.725,3.0,4.947915,3.986848,4.120979,4.378195,0.1869586,4.541392,56.02308238646938,5.758253761979044,1.7562162851961183e-06,1.2506131761856623e-08,0.0,LB
1.12,0.775,3.0,4.959629,4.102582,3.840937,4.380084,0.2031168,4.622038,207.96296466840093,6.521986567347337,1.4993775364676251e-06,2.104122401031791e-08,0.0,LB
1.12,0.825,3.0,4.960088,4.222236,3.787612,4.377087,0.2085051,4.619798,266.85417387060573,7.589262943655107,1.8476214689117565e-06,3.574612749326437e-08,0.0,LB
1.12,0.875,3.0,4.959796,4.344082,3.758561,4.365546,0.2144078,4.612088,305.11390481840505,9.208773687727007,2.0631794337330395e-06,6.028593486725346e-08,0.0,LB
1.12,0.925,3.0,4.96193,4.471437,3.726175,4.329727,0.2310464,4.633442,355.8197088655512,12.57514495748003,2.368241569650995e-06,9.944134734698345e-08,0.0,LB
1.12,0.975,3.0,4.964133,4.69944,3.706626,3.51518,0.2525642,4.638892,390.41994865278383,696.0428875006758,2.570188641690336e-06,1.8361620199723755e-06,0.0,LB
1.12,0.725,3.02,4.954226,3.985137,4.111491,4.377785,0.1791449,4.580754,58.98261185853325,5.757791046033607,1.7573246462545702e-06,1.2403978362995537e-08,0.0,LB
1.12,0.775,3.02,4.961107,4.102366,3.813046,4.380053,0.2064353,4.621645,237.50622669605764,6.521286792697506,1.6786532669163128e-06,2.102330543708862e-08,0.0,LB
1.12,0.825,3.02,4.957036,4.222668,3.786631,4.37724,0.2059333,4.601504,266.7755352911115,7.587686869211104,1.8312557443030401e-06,3.5829438319642795e-08,0.0,LB
1.12,0.875,3.02,4.959936,4.343654,3.739366,4.365434,0.2223691,4.622381,334.9970633940645,9.208968766455419,2.239484185773871e-06,6.017651044768066e-08,0.0,LB
1.12,0.925,3.02,4.963291,4.470954,3.705415,4.329518,0.2548517,4.647187,393.53285836419195,12.580300064599541,2.592746161668542e-06,9.922680322938088e-08,0.0,LB
1.12,0.975,3.02,4.965569,4.699505,3.693093,3.515126,0.2685292,4.651607,416.4817733841846,696.275317506424,2.727313109295259e-06,1.8370923978476557e-06,0.0,LB
1.12,0.725,3.04,4.960046,3.983181,3.85701,4.377307,0.2022746,4.619531,192.3140438432846,5.757513964600727,1.4033467719762975e-06,1.2288729935113334e-08,0.0,LB
1.12,0.775,3.04,4.956163,4.102873,3.808514,4.380214,0.2022979,4.604294,240.72378312754591,6.520247780888482,1.6795618445805827e-06,2.1079145422365994e-08,0.0,LB
1.12,0.825,3.04,4.959479,4.222161,3.75699,4.377119,0.2133996,4.611442,307.58347558412083,7.5874807107346625,2.075085520521385e-06,3.5749996202113375e-08,0.0,LB
1.12,0.875,3.04,4.960445,4.343329,3.722509,4.36535,0.2342393,4.627791,361.9903556748122,9.209083271111988,2.3956755470513617e-06,6.009675190612954e-08,0.0,LB
1.12,0.925,3.04,4.964749,4.470835,3.69693,4.329467,0.2650251,4.647127,408.96769145969085,12.581516746308926,2.6798038085174753e-06,9.919048185150242e-08,0.0,LB
1.12,0.975,3.04,4.967802,4.699513,3.672828,3.515074,0.3095193,4.66618,458.7625942930776,696.450091853266,2.9790582834253e-06,1.8375323769294494e-06,0.0,LB
1.12,0.725,3.06,4.958582,3.982989,3.830656,4.377292,0.2043235,4.618304,217.76646435622408,5.756631105052551,1.5551668849425496e-06,1.2279933077003648e-08,0.0,LB
1.12,0.775,3.06,4.957225,4.102724,3.787894,4.380205,0.2049351,4.602414,265.6048493417748,6.519411586720648,1.8231693032242002e-06,2.1068761164445496e-08,0.0,LB
1.12,0.825,3.06,4.958628,4.221672,3.737285,4.377013,0.2228405,4.620676,337.3898397600186,7.586926905953251,2.2453135642477537e-06,3.567541222212527e-08,0.0,LB
1.12,0.875,3.06,4.961931,4.342815,3.703707,4.365208,0.255265,4.63983,395.22098845040847,9.209655815751521,2.5923700777714134e-06,5.996543659089495e-08,0.0,LB
1.12,0.925,3.06,4.965734,4.470507,3.684451,4.32932,0.2816575,4.656149,433.40009282463274,12.585283411708144,2.824353157397342e-06,9.905422399458161e-08,0.0,LB
1.12,0.975,3.06,4.970523,4.698634,3.653419,3.515134,0.3592301,4.680394,502.78232276586226,695.5382206811261,3.2371438595808895e-06,1.830543273788174e-06,0.0,LB
1.12,0.725,3.08,4.957983,3.983309,3.823917,4.377404,0.2018005,4.606073,224.82572367171818,5.755778863094104,1.5895529522510013e-06,1.230146966505596e-08,0.0,LB
1.12,0.775,3.08,4.958954,4.102146,3.75873,4.380092,0.2129494,4.611321,305.0647302304921,6.518471934547954,2.0597475739439865e-06,2.1015900325254215e-08,0.0,LB
1.12,0.825,3.08,4.961745,4.221201,3.718665,4.376906,0.2373785,4.628215,368.9062388767452,7.586542585702069,2.435667493191296e-06,3.560434494884805e-08,0.0,LB
1.12,0.875,3.08,4.966696,4.342161,3.690134,4.365025,0.2728316,4.656313,422.6063321060036,9.210514699454183,2.7638661056801265e-06,5.979584397256081e-08,0.0,LB
1.12,0.925,3.08,4.967974,4.469838,3.658139,4.329017,0.3448979,4.673506,491.15887958933996,12.59313908632512,3.16077804469425e-06,9.875566095378097e-08,0.0,LB
1.12,0.975,3.08,4.96965,4.699262,3.646142,3.51504,0.3784532,4.683247,519.6452956844853,696.3618974799742,3.3313863351753795e-06,1.8358238175792803e-06,0.0,LB
1.12,0.675,3.1,4.961801,3.863152,3.807766,4.369047,0.2056297,4.626771,243.1952006078605,5.20881940178725,1.714450695077484e-06,7.115132630251597e-09,0.0,LB
1.12,0.725,3.1,4.954808,3.983518,3.804574,4.377487,0.2021819,4.595955,246.22491715610352,5.754950599530843,1.7051948015943453e-06,1.2316377736295369e-08,0.0,LB
1.12,0.775,3.1,4.959774,4.101654,3.738183,4.379997,0.2225159,4.617739,335.9479536279824,6.517631465903021,2.240489949118823e-06,2.0971427819779695e-08,0.0,LB
1.12,0.825,3.1,4.964068,4.220566,3.700375,4.376757,0.2591615,4.641415,401.7103302051016,7.586224662754176,2.6322188809419102e-06,3.5506511079343305e-08,0.0,LB
1.12,0.875,3.1,4.96719,4.341579,3.667825,4.36485,0.3192724,4.667916,469.6885790449226,9.211755450657641,3.036756711568112e-06,5.964554345874469e-08,0.0,LB
1.12,0.925,3.1,4.968976,4.469415,3.647974,4.328828,0.3734149,4.681337,515.6096062071365,12.597953470904985,3.3026001782207473e-06,9.857663748584697e-08,0.0,LB
1.12,0.975,3.1,4.971882,4.698823,3.647657,3.515045,0.3708278,4.695816,517.4912369839576,695.9916030548287,3.341488724642906e-06,1.8325971211886786e-06,0.0,LB
1.12,0.675,3.12,4.959004,3.863401,3.838013,4.369143,0.2018904,4.612724,211.1713517803758,5.208005089827263,1.5117918508692864e-06,7.125149809260258e-09,0.0,LB
1.12,0.725,3.12,4.958391,3.982736,3.765211,4.377328,0.2105003,4.60789,295.6099173403579,5.753987313305512,2.003429203088794e-06,1.2273148809935491e-08,0.0,LB
1.12,0.775,3.12,4.961475,4.1008,3.715956,4.379813,0.2407706,4.633604,373.2802394165759,6.516729583504715,2.4637010012068865e-06,2.0892047279930633e-08,0.0,LB
1.12,0.825,3.12,4.966182,4.219621,3.68002,4.376524,0.2924173,4.661094,443.15841458763515,7.586102388244851,2.8839385344338353e-06,3.5359083527243575e-08,0.0,LB
1.12,0.875,3.12,4.9686,4.340949,3.651432,4.364681,0.3649825,4.677702,506.9661936932111,9.212228464774032,3.253628772741125e-06,5.948767562871034e-08,0.0,LB
1.12,0.925,3.12,4.970127,4.468725,3.647171,4.328533,0.3731213,4.690813,518.477602234778,12.605091425837841,3.3348323056261225e-06,9.827589327199753e-08,0.0,LB
1.12,0.975,3.12,4.970885,4.698903,3.649342,3.515004,0.3635074,4.695163,513.8673210742046,696.1855422372385,3.3204198386991967e-06,1.8334665878079436e-06,0.0,LB
1.12,0.675,3.14,4.953776,3.864387,3.857506,4.369419,0.1960682,4.586714,191.12654098689114,5.207308408498619,1.3727106401595315e-06,7.160725075339847e-09,0.0,LB
1.12,0.725,3.14,4.958558,3.982091,3.741054,4.377209,0.2199511,4.616791,331.38435418111,5.752869202521991,2.211322067976084e-06,1.2238579125005914e-08,0.0,LB
1.12,0.775,3.14,4.962033,4.100303,3.700221,4.379721,0.2594708,4.640325,402.39724622802987,6.515782816316496,2.630916108230406e-06,2.0848460924636286e-08,0.0,LB
1.12,0.825,3.14,4.966793,4.219238,3.666568,4.376451,0.3235141,4.663273,471.6110801854915,7.585281453292222,3.0426219919079818e-06,3.5305063747341564e-08,0.0,LB
1.12,0.875,3.14,4.972802,4.340403,3.646938,4.364536,0.3766725,4.682347,518.6459608338413,9.212589074810754,3.30987048350951e-06,5.9353317709603685e-08,0.0,LB
1.12,0.925,3.14,4.972012,4.468088,3.649412,4.328276,0.3631751,4.694993,513.123612356818,12.61072339699811,3.3149730344533907e-06,9.800494741807438e-08,0.0,LB
1.12,0.975,3.14,4.973996,4.699397,3.651849,3.514877,0.3541259,4.699634,508.3291325384001,696.9875170282113,3.3008820042607353e-06,1.8380444082891224e-06,0.0,LB
1.12,0.625,3.16,4.958657,3.737495,3.851753,4.35813,0.2007554,4.613259,197.11560167803185,4.739642662544326,1.4270855214143007e-06,4.004875318608671e-09,0.0,LB
1.12,0.675,3.16,4.955507,3.863512,3.79326,4.36925,0.2048556,4.598695,259.0591880410755,5.206107121958032,1.7822802722789153e-06,7.1324050691990075e-09,0.0,LB
1.12,0.725,3.16,4.960402,3.981493,3.724127,4.377101,0.2330177,4.62327,358.8335155699481,5.751784418846329,2.373793848136008e-06,1.2206917235236413e-08,0.0,LB
1.12,0.775,3.16,4.96679,4.099251,3.680627,4.379496,0.2925752,4.657218,441.7758793380716,6.514630676702298,2.874021416064434e-06,2.0751619709054265e-08,0.0,LB
1.12,0.825,3.16,4.969635,4.218303,3.648815,4.376228,0.3718318,4.677543,513.3469664914255,7.584939132199259,3.2855039979799423e-06,3.5161791957251426e-08,0.0,LB
1.12,0.875,3.16,4.970168,4.339561,3.648344,4.364307,0.3656085,4.690773,515.1254417908509,9.213386709500954,3.315934932926481e-06,5.913968404923015e-08,0.0,LB
1.12,0.925,3.16,4.970516,4.467667,3.650977,4.328127,0.3560987,4.693395,509.93873232870703,12.613307978288097,3.2937982919338114e-06,9.783877355019294e-08,0.0,LB
1.12,0.975,3.16,4.973902,4.698802,3.642039,3.514905,0.385525,4.709007,532.653763617496,696.424434156309,3.4460692460056886e-06,1.8334412577059168e-06,0.0,LB
1.12,0.625,3.18,4.956632,3.737246,3.85558,4.358107,0.2003373,4.609343,193.427402590762,4.73877730650968,1.4003513035412609e-06,4.0008843702975805e-09,0.0,LB
1.12,0.675,3.18,4.958481,3.862887,3.761,4.369139,0.2118524,4.605488,301.4858960347231,5.205021167313324,2.0345389098506974e-06,7.112790218554268e-09,0.0,LB
1.12,0.725,3.18,4.961538,3.980774,3.704514,4.376967,0.2539547,4.633018,393.59629347884993,5.750564778255409,2.5763389536601156e-06,1.216872285286264e-08,0.0,LB
1.12,0.775,3.18,4.96761,4.098428,3.659457,4.379333,0.3408023,4.669268,487.5296126805123,6.513354259938146,3.1338990301767333e-06,2.0678022330908024e-08,0.0,LB
1.12,0.825,3.18,4.973287,4.217534,3.648262,4.376053,0.3706604,4.685098,516.7018303727025,7.5843261366019945,3.303824732575884e-06,3.504612454515744e-08,0.0,LB
1.12,0.875,3.18,4.971435,4.338587,3.651659,4.364056,0.3559577,4.695394,508.60543878096837,9.213698569500174,3.2920013148444032e-06,5.889372173088599e-08,0.0,LB
1.12,0.925,3.18,4.973222,4.466756,3.645772,4.32771,0.3727249,4.705873,523.4232382961663,12.624320161099941,3.391282743591406e-06,9.744397686633258e-08,0.0,LB
1.12,0.975,3.18,4.975413,4.698874,3.60951,3.514846,0.5377114,4.722751,619.6407914754963,696.6634080497175,3.931796212644574e-06,1.8343280195291807e-06,0.0,LB
1.12,0.625,3.2,4.95312,3.738285,3.877376,4.358397,0.1944821,4.584038,175.141877104155,4.7381150285073454,1.2745855776838706e-06,4.022027169443126e-09,0.0,LB
1.12,0.675,3.2,4.96053,3.862064,3.730292,4.368987,0.225943,4.618385,348.7891768213959,5.203746119068551,2.312922068942444e-06,7.086780801938284e-09,0.0,LB
1.12,0.725,3.2,4.965837,3.979443,3.684494,4.376693,0.284426,4.654574,433.215513131178,5.748995914281317,2.8219804451830425e-06,1.209614544000373e-08,0.0,LB
1.12,0.775,3.2,4.972436,4.097399,3.649296,4.379125,0.3708578,4.681082,513.5384902719462,6.511877168536269,3.2791252094640973e-06,2.0585527491240336e-08,0.0,LB
1.12,0.825,3.2,4.970348,4.21661,3.649656,4.375849,0.3602434,4.688641,512.483632944268,7.583358717287705,3.299536978946649e-06,3.4908565283868774e-08,0.0,LB
1.12,0.875,3.2,4.972953,4.3377,3.65279,4.363814,0.3494347,4.701387,505.9959025182049,9.214564195419435,3.2905311012903465e-06,5.867309529561827e-08,0.0,LB
1.12,0.925,3.2,4.975301,4.465868,3.611224,4.327325,0.5282947,4.720802,614.960186825054,12.633800072948668,3.901530443061553e-06,9.706664075775751e-08,0.0,LB
1.12,0.975,3.2,4.976544,4.699026,3.59983,3.514768,0.6023202,4.730075,648.6463819461069,697.0581350203727,4.098453386217401e-06,1.8360859190021285e-06,0.0,LB
1.12,0.625,3.22,4.955228,3.737696,3.810417,4.358303,0.2015904,4.589025,238.60030802812932,4.736959809569284,1.6578567428833686e-06,4.011649671250839e-09,0.0,LB
1.12,0.675,3.22,4.959973,3.861246,3.715077,4.368843,0.241334,4.625893,374.85991295326454,5.20230367800638,2.4639336003152485e-06,7.0612567029204185e-09,0.0,LB
1.12,0.725,3.22,4.967047,3.978771,3.665718,4.376579,0.3250905,4.660569,473.04014596456227,5.747574376943823,3.046589914129665e-06,1.2061629944065797e-08,0.0,LB
1.12,0.775,3.22,4.970253,4.096405,3.649769,4.378928,0.3633702,4.68643,512.1875291883451,6.510323959726684,3.2959832805790946e-06,2.0497316163600996e-08,0.0,LB
1.12,0.825,3.22,4.971047,4.215443,3.652888,4.37559,0.3509078,4.693626,505.0879411936146,7.582216832368138,3.2708528017346834e-06,3.47337760663113e-08,0.0,LB
1.12,0.875,3.22,4.974584,4.336729,3.620154,4.363545,0.4779647,4.716532,589.437822752565,9.215688781900832,3.758123085958046e-06,5.8434051637698745e-08,0.0,LB
1.12,0.925,3.22,4.979597,4.464891,3.602129,4.326924,0.591441,4.727704,643.55400888577,12.642908649982795,4.052415800364328e-06,9.66578209063746e-08,1.1731742158421415e-19,LB
1.12,0.975,3.22,4.975431,4.698942,3.598589,3.514702,0.6123439,4.729638,652.5127467825848,697.184944371583,4.117655415249381e-06,1.835891453074058e-06,0.0,LB
1.12,0.625,3.24,4.957255,3.73642,3.753067,4.358056,0.2138212,4.608818,313.121580177745,4.735397058045404,2.1007820598708897e-06,3.988264933273778e-09,0.0,LB
1.12,0.675,3.24,4.9629,3.860336,3.69976,4.368685,0.2587033,4.636793,402.5724030256029,5.200625726227547,2.631528028111411e-06,7.033135749596034e-09,0.0,LB
1.12,0.725,3.24,4.96783,3.977807,3.650811,4.376402,0.3642362,4.669732,507.4613844876001,5.745871377574249,3.2445390087285433e-06,1.2011161321396356e-08,0.0,LB
1.12,0.775,3.24,4.970763,4.095413,3.651821,4.37874,0.3549433,4.687192,507.115634312945,6.508537328396485,3.2687672644179546e-06,2.041009377010358e-08,0.0,LB
1.12,0.825,3.24,4.973343,4.214303,3.641312,4.375328,0.3857907,4.705722,533.2710407635458,7.581419011780594,3.4417950052432795e-06,3.456519410037289e-08,0.0,LB
1.12,0.875,3.24,4.975223,4.335597,3.601725,4.363253,0.5861363,4.725302,642.4376724774185,9.216041039099276,4.052182531273103e-06,5.815673277185142e-08,1.222848089680742e-19,LB
1.12,0.925,3.24,4.976626,4.464094,3.601569,4.326593,0.5900982,4.727884,643.3480663808699,12.650567259794991,4.067794455236454e-06,9.633630836322111e-08,3.7354464030123964e-20,LB
1.12,0.975,3.24,4.976909,4.698848,3.596725,3.51469,0.6245978,4.728779,657.7729352240634,697.1496280575776,4.146818238711486e-06,1.8352870492156607e-06,0.0,LB
1.12,0.575,3.26,4.956322,3.604544,3.909697,4.344673,0.1927069,4.592796,153.15493664933592,4.326970158082295,1.1452597558914792e-06,2.1775743887860015e-09,0.0,LB
1.12,0.625,3.26,4.958335,3.735685,3.739019,4.357944,0.223073,4.612209,334.44522519437055,4.733835912088523,2.2262657246066238e-06,3.975538833036096e-09,0.0,LB
1.12,0.675,3.26,4.963932,3.859578,3.683079,4.36856,0.2862628,4.643332,435.5740519189404,5.199070421502515,2.820902008183625e-06,7.01008041606673e-09,0.0,LB
1.12,0.725,3.26,4.969327,3.976105,3.651245,4.376065,0.3596072,4.683836,508.13721152006946,5.743551241371807,3.2683458011638515e-06,1.1920459594671079e-08,0.0,LB
1.12,0.775,3.26,4.971688,4.093941,3.654933,4.378449,0.3448359,4.694977,500.7800278733714,6.5062223319711245,3.250887944712112e-06,2.02799089112942e-08,0.0,LB
1.12,0.825,3.26,4.975172,4.212779,3.606688,4.375008,0.5555145,4.719842,627.7142675457019,7.579307025657003,3.970150771876023e-06,3.434068864810459e-08,1.4484133179544517e-20,LB
1.12,0.875,3.26,4.976591,4.334416,3.60227,4.362961,0.5857931,4.725152,641.5669745377892,9.21590098341999,4.053685019463842e-06,5.7872467538761166e-08,4.497720973131682e-20,LB
1.12,0.925,3.26,4.975898,4.463323,3.598906,4.326341,0.6089708,4.725654,651.4633676801283,12.654034086645046,4.105575093005436e-06,9.603775514619499e-08,4.497720973131682e-20,LB
1.12,0.975,3.26,4.977486,4.699078,3.591738,3.514613,0.6671586,4.725795,673.7596523705893,697.5783606074505,4.225713024244239e-06,1.8375408390982497e-06,0.0,LB
1.12,0.575,3.28,4.955585,3.60406,3.862086,4.344628,0.1989739,4.594559,187.58149810658847,4.3254619899285105,1.3574442430358835e-06,2.173261568006632e-09,0.0,LB
1.12,0.675,3.28,4.967311,3.857903,3.656183,4.368251,0.349604,4.664373,494.3630466110055,5.196461332544181,3.1661537456670364e-06,6.95789707277678e-09,0.0,LB
1.12,0.725,3.28,4.969652,3.975251,3.653564,4.375934,0.3506266,4.681166,502.6850854470087,5.741361596301324,3.2390525946827223e-06,1.187790917225971e-08,0.0,LB
1.12,0.775,3.28,4.97376,4.092515,3.625864,4.378169,0.451269,4.708841,573.4175753274621,6.503933617871054,3.6632874658452257e-06,2.0156169415194027e-08,0.0,LB
1.12,0.825,3.28,4.975383,4.211339,3.603,4.374679,0.5803319,4.723474,638.7001233032017,7.578223333976643,4.035004282581694e-06,3.413257082036275e-08,5.1838509924980395e-20,LB
1.12,0.875,3.28,4.974836,4.333413,3.600401,4.362743,0.5988204,4.724248,646.9787254014833,9.214526004325903,4.07779134728521e-06,5.763973825593298e-08,2.973052028509428e-20,LB
1.12,0.925,3.28,4.975948,4.462524,3.593528,4.326055,0.6491563,4.725036,667.6702109443395,12.659017493002446,4.184513757166806e-06,9.573086872380273e-08,1.897590552342309e-19,LB
1.12,0.975,3.28,4.975627,4.698584,3.584993,3.51463,0.7217707,4.723881,693.5982680273326,697.130365367609,4.323435656746495e-06,1.8337367973385784e-06,0.0,LB
1.12,0.575,3.3,4.955708,3.603365,3.790927,4.344544,0.2068597,4.600334,261.94493180766096,4.323679563049309,1.8007980014216556e-06,2.16688568235951e-09,0.0,LB
1.12,0.625,3.3,4.959639,3.734282,3.705049,4.35776,0.250862,4.624682,392.5039213809504,4.730191245785218,2.5578966904239135e-06,3.952100682418006e-09,0.0,LB
1.12,0.675,3.3,4.96648,3.856828,3.652512,4.368082,0.3561101,4.667492,503.6629443713588,5.19406643264511,3.2200676809159534e-06,6.92591249209512e-09,0.0,LB
1.12,0.725,3.3,4.970825,3.973438,3.656994,4.3756,0.3384345,4.689849,495.3110307725147,5.738216104545992,3.213120403976794e-06,1.178406148952879e-08,0.0,LB
1.12,0.775,3.3,4.974778,4.090732,3.603971,4.377831,0.5723272,4.719405,635.7231109915516,6.500695145750596,4.008039565193425e-06,2.000262531897947e-08,5.86992442062997e-20,LB
1.12,0.825,3.3,4.974629,4.210161,3.602543,4.374448,0.5837098,4.721168,640.1842716692719,7.5760023376313415,4.035533900956979e-06,3.3968392886179286e-08,1.4515182795271253e-20,LB
1.12,0.875,3.3,4.974055,4.3325,3.595725,4.362536,0.6337876,4.720631,661.1012830036997,9.213637045263154,4.1417320622344885e-06,5.743240461916611e-08,7.623291197493219e-20,LB
1.12,0.925,3.3,4.975454,4.461812,3.585922,4.325797,0.713071,4.721299,690.724721540651,12.663740425144244,4.302204002746925e-06,9.546540074939923e-08,1.7356913912481724e-18,LB
1.12,0.975,3.3,4.977364,4.699156,3.577351,3.514518,0.8034048,4.721342,720.1152364953715,697.955927630979,4.461244237555689e-06,1.838861414769448e-06,8.385568470745063e-21,LB
1.12,0.575,3.32,4.958015,3.602401,3.755661,4.344429,0.2171449,4.609848,309.54514728374966,4.321168484516259,2.0816465928261355e-06,2.158077316968817e-09,0.0,LB
1.12,0.625,3.32,4.962039,3.733502,3.683543,4.357676,0.2856569,4.629405,433.458975319199,4.727775002024148,2.788534358797651e-06,3.9395625469512194e-09,0.0,LB
1.12,0.675,3.32,4.968567,3.855363,3.656862,4.367851,0.341368,4.671216,493.75897178589537,5.190832319458456,3.1736936287682826e-06,6.882353886178751e-09,0.0,LB
1.12,0.725,3.32,4.972168,3.971627,3.619195,4.37528,0.4827383,4.706184,591.0020672626196,5.734695991920608,3.7467869593191392e-06,1.1692570576626696e-08,0.0,LB
1.12,0.775,3.32,4.974338,4.08928,3.604935,4.377583,0.566149,4.718938,633.0383197655405,6.497262300649951,3.9913333416965465e-06,1.9881859480561046e-08,7.623291197493218e-21,LB
1.12,0.825,3.32,4.975166,4.209096,3.598403,4.374256,0.6108525,4.718622,652.0651654537949,7.57341403239018,4.097236189140881e-06,3.382423632577418e-08,3.53209608572684e-20,LB
1.12,0.875,3.32,4.974871,4.331446,3.587473,4.362327,0.6993799,4.718958,685.976124047595,9.211333364397472,4.2732175169162334e-06,5.719512322454603e-08,1.1996443403219364e-18,LB
1.12,0.925,3.32,4.974236,4.460967,3.577743,4.325553,0.7948239,4.719506,717.9050362367716,12.665635924083594,4.436719781444695e-06,9.515398915552874e-08,2.3141020626352138e-17,LB
1.12,0.975,3.32,4.975922,4.699023,3.566248,3.514471,0.9344528,4.723986,756.6481943151648,697.9993207585286,4.6524637716412614e-06,1.8381967757357083e-06,1.276975336670453e-18,LB
1.12,0.575,3.34,4.961688,3.600239,3.712123,4.344085,0.2505274,4.637459,380.3688994621359,4.317252006299346,2.507841010033165e-06,2.1374698622105023e-09,0.0,LB
1.12,0.625,3.34,4.962285,3.732111,3.661537,4.357488,0.3346858,4.641586,480.78510000784445,4.724287292699941,3.0575882446161266e-06,3.916417657921755e-09,0.0,LB
1.12,0.675,3.34,4.968903,3.853512,3.663069,4.367566,0.3236689,4.677119,480.2363173372674,5.18658261512223,3.1091523270293867e-06,6.827913333644753e-09,0.0,LB
1.12,0.725,3.34,4.973707,3.969807,3.606723,4.374988,0.5543015,4.70962,626.7985743540365,5.730398177140381,3.944164319750587e-06,1.1602938758519061e-08,7.623291197493218e-21,LB
1.12,0.775,3.34,4.973336,4.087894,3.602401,4.377368,0.583237,4.714221,639.4594355697336,6.493331870738539,4.018602036554912e-06,1.976969640111862e-08,7.623291197493218e-21,LB
1.12,0.825,3.34,4.974439,4.207923,3.590779,4.374068,0.6694037,4.714523,674.4348446440441,7.56974064628793,4.203451104787461e-06,3.366735512718337e-08,2.8162584605906608e-19,LB
