log10(M_1i)(Msun),q_i(M_2i/M_1i),log10(P_i)(days),logL_1,logL_2,logT_1,logT_2,M_env_1,He_core_1,R_1(Rsun),R_2(Rsun),Mdot_w_1,Mdot_w_2,Mdot_rlo_2,case
1.14,0.825,3.36,5.026227,4.454144,3.623181,4.422404,0.5508095,5.036917,616.489948389817,8.044876843356771,4.56156638937649e-06,7.784630437880813e-09,0.0,LB
1.14,0.875,3.36,5.02639,4.54143,3.618141,4.406341,0.5817902,5.045422,630.8672752650049,9.578235261085148,4.667432006299403e-06,1.3966995717985586e-07,0.0,LB
1.14,0.925,3.36,5.027217,4.632624,3.609043,4.376101,0.6458121,5.045087,658.6352949903712,12.228156828462396,4.839940247459155e-06,1.9946651503855896e-07,4.8014233960468885e-22,LB
1.14,0.975,3.36,5.028059,4.823299,3.600137,4.139,0.7199768,5.048123,687.8456577526872,45.38099356140065,5.02261627988216e-06,3.030086315100698e-07,0.0,LB
1.14,0.475,3.38,4.990789,3.879191,4.451789,4.411341,0.1139184,4.806265,12.826081641719133,4.36687036863871,2.2028858840221242e-06,7.673473541709992e-09,0.0,LB
1.14,0.525,3.38,4.999193,3.961196,4.146939,4.418449,0.1895322,4.879757,53.75155095945279,4.644689644598672,2.0648428300854485e-06,8.647209879120629e-10,0.0,LB
1.14,0.575,3.38,5.008223,4.038189,3.753587,4.423553,0.2360138,4.949125,332.1964598865521,4.9573182426426206,2.6104717636766264e-06,1.2745210128006932e-09,0.0,LB
1.14,0.625,3.38,5.023183,4.112134,3.688066,4.427171,0.3233342,5.007998,455.2196494378018,5.308625636036381,3.4817372989220534e-06,1.8263836052351797e-09,0.0,LB
1.14,0.675,3.38,5.024631,4.189383,3.68844,4.429991,0.318028,5.016532,455.30456009615864,5.727506622235402,3.5033296120867305e-06,2.635433123042553e-09,0.0,LB
1.14,0.725,3.38,5.027478,4.269734,3.635391,4.431452,0.4919772,5.035851,582.8529514606012,6.240494431537316,4.33741522925196e-06,3.805002969160279e-09,0.0,LB
1.14,0.775,3.38,5.025499,4.356567,3.626318,4.427272,0.5324009,5.037192,606.4779281539476,7.03066006265194,4.49852356683315e-06,5.342579581406046e-09,0.0,LB
1.14,0.825,3.38,5.026955,4.446897,3.622764,4.420876,0.5579939,5.039893,618.7026839414318,8.034371331059475,4.5691351058174476e-06,7.455503870384715e-09,0.0,LB
1.14,0.875,3.38,5.026973,4.535905,3.612375,4.405056,0.6300443,5.04671,650.4051928245807,9.573966422383505,4.780133216061128e-06,1.3661865329356936e-07,0.0,LB
1.14,0.925,3.38,5.028391,4.6283,3.601485,4.374509,0.7115331,5.047034,684.3464204937677,12.256938302388763,4.9856868835869425e-06,1.9600312696803692e-07,5.0821795502038976e-21,LB
1.14,0.975,3.38,5.027404,4.670151,3.591425,3.541539,0.7952631,5.045752,714.6509905403352,595.996898874535,5.177153001876804e-06,1.4716786855566255e-06,0.0,LB
1.14,0.475,3.4,4.992771,3.879013,4.350374,4.411624,0.1548139,4.81237,20.052845142502964,4.360298284287355,2.128928127856529e-06,7.681393259785737e-09,0.0,LB
1.14,0.525,3.4,4.996105,3.960195,4.179843,4.418651,0.1798752,4.872585,46.31258261040233,4.635046548471514,2.081363815098209e-06,8.640562182886016e-10,0.0,LB
1.14,0.575,3.4,5.014171,4.036965,3.702916,4.423773,0.28842,4.941298,420.0703223058005,4.945308624213205,3.163952828791381e-06,1.2723834161121726e-09,0.0,LB
1.14,0.625,3.4,5.021608,4.108705,3.687618,4.426693,0.316897,4.994217,454.93882332427296,5.2993719176004905,3.4622785089304964e-06,1.794237792110377e-09,0.0,LB
1.14,0.675,3.4,5.02526,4.183783,3.679924,4.429685,0.3330908,5.020647,473.48257410073745,5.698728936702928,3.6233559483084134e-06,2.5674618551948095e-09,0.0,LB
1.14,0.725,3.4,5.027084,4.265013,3.629651,4.430635,0.5187461,5.033134,598.1939274656896,6.2300782292386705,4.4252519283440825e-06,3.705168814122455e-09,0.0,LB
1.14,0.775,3.4,5.027565,4.349546,3.626445,4.426008,0.5380924,5.036061,608.198017259885,7.014774264680241,4.494392529691717e-06,5.1323232286273285e-09,0.0,LB
1.14,0.825,3.4,5.027846,4.440471,3.615407,4.419584,0.6032304,5.038621,640.0516183263345,8.022752601084107,4.696323445197301e-06,7.180141449979095e-09,0.0,LB
1.14,0.875,3.4,5.028179,4.53145,3.602715,4.404004,0.6981284,5.041213,679.2005047760675,9.571239859993463,4.943869517615741e-06,1.3424249028412852e-07,4.86698496169321e-21,LB
1.14,0.925,3.4,5.028029,4.624537,3.590999,4.373139,0.8026137,5.04226,716.7851512392851,12.28120554451478,5.172386862971303e-06,1.930736469463976e-07,2.0171119595161134e-19,LB
1.14,0.975,3.4,5.028335,4.661413,3.581765,3.53814,0.904137,5.043309,748.0609767745755,599.3479165848054,5.365386349442918e-06,1.4390603255980875e-06,2.0988432470503848e-20,LB
1.14,0.475,3.42,4.994684,3.874155,4.299824,4.410885,0.1635323,4.826526,24.88519223708591,4.350758727072004,2.1150176697229186e-06,7.515467481460449e-09,0.0,LB
1.14,0.525,3.42,5.000967,3.955283,3.827649,4.417955,0.2104526,4.88273,233.41674041935823,4.623696295529705,1.8859101591266856e-06,8.405198996587953e-10,0.0,LB
1.14,0.575,3.42,5.015134,4.030868,3.681999,4.423009,0.324737,4.948494,463.4042366631953,4.928026108062435,3.445109260755277e-06,1.231235134447596e-09,0.0,LB
1.14,0.625,3.42,5.01903,4.10006,3.69228,4.425366,0.3027685,4.996982,444.72649118790474,5.279029634806799,3.406849902237969e-06,1.708779400821552e-09,0.0,LB
1.14,0.675,3.42,5.025615,4.180793,3.633469,4.428432,0.5037,5.0236,588.1403829578949,5.712025005752396,4.349676918432903e-06,2.51035996379841e-09,0.0,LB
1.14,0.725,3.42,5.026652,4.259251,3.63124,4.429558,0.5139274,5.028187,594.3031059825236,6.21964647394819,4.397369906673713e-06,3.5822838901045113e-09,0.0,LB
1.14,0.775,3.42,5.025162,4.343165,3.619714,4.424889,0.5737275,5.032166,625.8409838948994,6.999394952609716,4.609098612149165e-06,4.9503168810319625e-09,0.0,LB
1.14,0.825,3.42,5.026314,4.434571,3.60565,4.418373,0.6705025,5.037443,668.6841051590159,8.013001056463146,4.8813168617165164e-06,6.934178227029039e-09,0.0,LB
1.14,0.875,3.42,5.028219,4.524701,3.591514,4.402441,0.8009989,5.043726,715.5121288372837,9.565764835861991,5.168755630636627e-06,1.3060235255340334e-07,3.4201094484957973e-19,LB
1.14,0.925,3.42,5.028229,4.619302,3.579404,4.37105,0.9343491,5.04427,756.3224642856844,12.32537098203345,5.416652814967585e-06,1.8890741273919795e-07,1.3571254796719039e-17,LB
1.14,0.325,3.44,5.03568,4.164393,3.682479,4.337844,0.3541637,5.142288,471.0673456244563,8.73159935273568,3.787913037851569e-06,4.90474010842592e-08,3.965792657298811e-21,C
1.14,0.375,3.44,5.030316,3.861806,3.637991,4.394277,0.5128235,5.141846,574.1719868764559,4.657477869747759,4.4604533332962726e-06,1.0623802783247433e-08,2.805821277720276e-17,C
1.14,0.425,3.44,5.027512,3.709757,3.588968,4.388441,0.8494426,5.141455,718.8230584743005,4.00204714117278,5.379587799904379e-06,4.351830784295622e-09,1.0465500537407601e-11,LB
1.14,0.475,3.44,4.995208,3.862915,4.173659,4.409077,0.1840089,4.862321,46.52581612764607,4.330738890729146,2.0786865213333704e-06,7.141426980688076e-09,0.0,LB
1.14,0.525,3.44,5.004421,3.946542,3.745692,4.41658,0.2298888,4.904979,342.70070669145883,4.606469500093385,2.626666891838964e-06,7.985957598964716e-10,0.0,LB
1.14,0.575,3.44,5.017611,4.022687,3.683064,4.421385,0.3201963,4.964873,462.8550430940237,4.918473094358395,3.4662589184682428e-06,1.1698872288628722e-09,0.0,LB
1.14,0.625,3.44,5.025381,4.089292,3.662169,4.423402,0.3896342,5.02027,514.3088529210347,5.261367042207726,3.882790872211694e-06,1.6008181512302604e-09,0.0,LB
1.14,0.675,3.44,5.026409,4.16648,3.634483,4.425917,0.5016161,5.033527,585.992422272306,5.684106415316486,4.355198961846433e-06,2.3041513358664564e-09,0.0,LB
1.14,0.725,3.44,5.025687,4.248558,3.624213,4.425927,0.5507921,5.034281,613.230857168856,6.24715238936981,4.536866499162874e-06,3.3027902966412046e-09,0.0,LB
1.14,0.775,3.44,5.026628,4.333537,3.607681,4.422976,0.6562165,5.038323,662.4818737723039,6.983478493178362,4.8433070189454e-06,4.6720340578087865e-09,0.0,LB
1.14,0.825,3.44,5.027913,4.425523,3.591846,4.416409,0.7940173,5.040082,713.5427535831024,8.001986235531373,5.1486337591932034e-06,6.558431698067287e-09,2.8417770613483516e-19,LB
1.14,0.875,3.44,5.027722,4.517428,3.578261,4.40062,0.9467907,5.043113,760.2825103011214,9.565905803220765,5.43876131720408e-06,1.2673425027264533e-07,3.2033913927984e-17,LB
1.14,0.375,3.46,5.035089,4.211305,3.618155,4.37129,0.6230579,5.143258,632.2560590839229,7.907345225434176,4.837177231614379e-06,6.169187926882333e-08,2.750742923243703e-14,C
1.14,0.625,3.46,5.028831,4.069668,3.657011,4.419332,0.4368372,5.088834,522.497239152125,5.241162197982319,4.024018790242013e-06,1.4127131898886126e-09,0.0,LB
1.14,0.675,3.46,5.030045,4.149763,3.631623,4.421998,0.5296351,5.058594,595.4674134522626,5.677299427040922,4.458030136439337e-06,2.0655133200828195e-09,0.0,LB
1.14,0.725,3.46,5.029956,4.230556,3.61413,4.422568,0.6321909,5.065505,645.70329113413,6.214401375228831,4.79220071926826e-06,2.9645992882067574e-09,0.0,LB
1.14,0.775,3.46,5.029651,4.317612,3.595796,4.419749,0.7775152,5.067348,703.378355516949,6.9592557989510135,5.142993790891091e-06,4.239191151493879e-09,7.877347500896632e-20,LB
1.14,0.825,3.46,5.029813,4.414053,3.580523,4.413901,0.933713,5.060979,753.9664134325112,7.9887586353109405,5.438172758147555e-06,4.544697694559708e-08,1.4597887229084856e-17,LB
1.12,0.825,3.08,4.960458,4.441084,3.745297,4.431196,0.2209884,4.631,325.75343203660924,7.610340704969288,2.1936078924001984e-06,7.984118975960074e-09,0.0,LB
1.12,0.875,3.08,4.964143,4.532044,3.716546,4.414552,0.2418088,4.645572,372.9082572641868,9.12375049036238,2.47759890267289e-06,4.892085064224447e-08,0.0,LB
1.12,0.775,3.1,4.961277,4.35235,3.760932,4.435506,0.2159324,4.624158,302.46142922213494,6.736246950516293,2.0589746517185433e-06,5.645026694753506e-09,0.0,LB
1.12,0.825,3.1,4.96282,4.439289,3.729213,4.430665,0.2302997,4.63766,351.79689337575667,7.613229118685527,2.351267278378757e-06,7.885459399629264e-09,0.0,LB
1.12,0.875,3.1,4.965036,4.530135,3.701275,4.414149,0.2606271,4.653141,400.60097318877735,9.120612403300477,2.6410705346783045e-06,6.328211709527813e-08,0.0,LB
1.12,0.775,3.12,4.960902,4.350541,3.740784,4.435042,0.2240446,4.630273,332.40993851281,6.73662387305914,2.2336185102210812e-06,5.5791880522810046e-09,0.0,LB
1.12,0.825,3.12,4.965316,4.436192,3.706869,4.429704,0.2555586,4.651254,390.9732100137948,7.619784693818138,2.5863184622265025e-06,7.712283754760185e-09,0.0,LB
1.12,0.875,3.12,4.965698,4.528446,3.692192,4.413613,0.2716096,4.658455,418.51882754550047,9.125391379247187,2.747805572888551e-06,8.231670916598685e-08,0.0,LB
1.12,0.725,3.14,4.960195,4.265271,3.761851,4.434647,0.2137582,4.625449,301.1632672127881,6.117846836571444,2.0495569955844856e-06,3.826361516641114e-09,0.0,LB
1.12,0.775,3.14,4.964264,4.347678,3.721718,4.43435,0.2383177,4.642504,364.2503686647633,6.735890211981063,2.4267330226730457e-06,5.477394230416783e-09,0.0,LB
1.12,0.825,3.14,4.964932,4.434078,3.697066,4.429084,0.2660556,4.659035,409.72173207143817,7.622997897724091,2.6953737841470973e-06,7.600024634628742e-09,0.0,LB
1.12,0.875,3.14,4.967233,4.526155,3.67296,4.412922,0.3083671,4.667169,457.88139785890826,9.13036206821923,2.973966006004655e-06,1.0637583938139543e-07,0.0,LB
1.12,0.675,3.16,4.960101,4.178967,3.795086,4.430657,0.2073025,4.621897,257.74544561432083,5.641924887814664,1.7964328993234244e-06,2.524550136370791e-09,0.0,LB
1.12,0.725,3.16,4.961386,4.262321,3.738606,4.434,0.225892,4.634048,336.0531727318926,6.115303278028888,2.2578079608824396e-06,3.7561938735054724e-09,0.0,LB
1.12,0.775,3.16,4.964975,4.343683,3.701827,4.433232,0.2615589,4.66073,401.0532130006226,6.739577938665282,2.6496712896805136e-06,5.329322474908752e-09,0.0,LB
1.12,0.825,3.16,4.967843,4.431072,3.676002,4.428149,0.3053013,4.670297,451.9391869825502,7.6294371547657,2.945160722712209e-06,7.437620243454162e-09,0.0,LB
1.12,0.875,3.16,4.971797,4.52338,3.656881,4.412086,0.352281,4.674939,495.46844420060665,9.136349402604313,3.1754040912452968e-06,1.2877987523455347e-07,0.0,LB
1.12,0.725,3.18,4.963957,4.259712,3.718826,4.43346,0.2411644,4.643433,368.9274754381354,6.112138686942782,2.4547767427359716e-06,3.6967663300691455e-09,0.0,LB
1.12,0.775,3.18,4.967973,4.340814,3.686112,4.432445,0.2863521,4.670015,431.6860354964855,6.74173534868202,2.835260712389038e-06,5.226849555835089e-09,0.0,LB
1.12,0.825,3.18,4.967805,4.429845,3.662725,4.427857,0.3344431,4.670378,480.89028112877793,7.62891893323264,3.1001021192901727e-06,7.381404410598083e-09,0.0,LB
1.12,0.875,3.18,4.968972,4.520598,3.647299,4.411145,0.3744681,4.682861,517.0195912727218,9.14668451975841,3.3124245900340955e-06,1.271771241268504e-07,0.0,LB
1.12,0.625,3.2,4.961818,4.086713,3.788482,4.424125,0.2094551,4.631424,266.2287787733062,5.228333714789818,1.8540011534460099e-06,1.581892620208329e-09,0.0,LB
1.12,0.675,3.2,4.962544,4.172982,3.73806,4.429422,0.2259675,4.642969,337.7800533855016,5.635129487698285,2.2749612311078996e-06,2.432534452564065e-09,0.0,LB
1.12,0.725,3.2,4.96584,4.255118,3.700675,4.43241,0.26333,4.662143,403.08626500193634,6.109352725620906,2.666306061571602e-06,3.589731780970507e-09,0.0,LB
1.12,0.775,3.2,4.968204,4.339454,3.67111,4.432177,0.3148252,4.671019,462.62915644961225,6.739500346853464,3.005128172913676e-06,5.1862685356248505e-09,0.0,LB
1.12,0.825,3.2,4.970287,4.426066,3.648907,4.426662,0.3723253,4.682198,513.0692657391253,7.637714143239471,3.2905235245712063e-06,7.180554784042412e-09,0.0,LB
1.12,0.875,3.2,4.968724,4.51802,3.646943,4.410486,0.3703742,4.68541,518.0551554950545,9.147284778507412,3.320725674752169e-06,1.2579807631643797e-07,0.0,LB
1.12,0.625,3.22,4.961762,4.084834,3.770292,4.423864,0.2142729,4.630657,289.50295433681515,5.2233183986298934,1.98922999864022e-06,1.565416834810427e-09,0.0,LB
1.12,0.675,3.22,4.965452,4.169556,3.71648,4.428739,0.2457541,4.652475,373.91337475599175,5.630622351735866,2.492085854137903e-06,2.382017786330658e-09,0.0,LB
1.12,0.725,3.22,4.968,4.251918,3.682817,4.431723,0.2929481,4.671306,438.3883455356956,6.106191213869421,2.873538366105712e-06,3.5189897351066474e-09,0.0,LB
1.12,0.775,3.22,4.968296,4.336817,3.656065,4.431469,0.3524242,4.677762,496.4688446277507,6.741016652678405,3.1955601744092674e-06,5.09551400988078e-09,0.0,LB
1.12,0.825,3.22,4.969684,4.423276,3.648042,4.425822,0.3704005,4.686105,515.8779911411542,7.642756093797776,3.3137977596869136e-06,7.039859634982054e-09,0.0,LB
1.12,0.875,3.22,4.969938,4.513614,3.65031,4.409292,0.3593753,4.69023,510.8683529143449,9.15115054582887,3.2954293095548245e-06,1.2341330987456036e-07,0.0,LB
1.12,0.925,3.22,4.97223,4.603704,3.65311,4.381785,0.3491188,4.698248,504.9390981096218,11.522189139575072,3.279819925809038e-06,1.7609417896344712e-07,0.0,LB
1.12,0.575,3.24,4.962386,3.992522,3.799556,4.416226,0.2091602,4.631737,252.43118149685208,4.864819150268646,1.7751129813855647e-06,9.670367973033414e-10,0.0,LB
1.12,0.625,3.24,4.963137,4.081657,3.745392,4.423163,0.2224601,4.642161,326.49159083261964,5.22106620192135,2.21156648582988e-06,1.5339174921992052e-09,0.0,LB
1.12,0.675,3.24,4.968328,4.160024,3.691723,4.427449,0.2795484,4.68244,421.6401896482281,5.6023624180329525,2.7912902590751884e-06,2.255604747491425e-09,0.0,LB
1.12,0.725,3.24,4.967636,4.250057,3.666899,4.431398,0.326165,4.672881,471.7609615978691,6.102227573850228,3.054681959239337e-06,3.4821622256592334e-09,0.0,LB
1.12,0.775,3.24,4.96819,4.334181,3.648949,4.430816,0.370027,4.68081,512.9983874967558,6.740842811158102,3.2868811442807046e-06,5.00942639765511e-09,0.0,LB
1.12,0.825,3.24,4.969229,4.420507,3.649378,4.425015,0.3626777,4.685501,512.5733236170097,7.646758948756932,3.2949816475857256e-06,6.905736450824245e-09,0.0,LB
1.12,0.875,3.24,4.974139,4.507527,3.652631,4.407655,0.3501053,4.699513,506.5414625710623,9.156023528012941,3.292175662063568e-06,1.2020097765042964e-07,0.0,LB
1.12,0.925,3.24,4.974675,4.598633,3.617917,4.379576,0.4896102,4.715969,595.1822899428788,11.572228488185182,3.79298390641109e-06,1.7215157484863766e-07,0.0,LB
1.12,0.575,3.26,4.962625,3.989664,3.767951,4.415677,0.2158005,4.638488,293.3175170426719,4.861115051998207,2.019347216057157e-06,9.500074258097512e-10,0.0,LB
1.12,0.625,3.26,4.965259,4.077428,3.721107,4.422489,0.2410072,4.655382,365.79435576930325,5.211867905371278,2.4489899336472793e-06,1.4965905547992548e-09,0.0,LB
1.12,0.675,3.26,4.969293,4.159804,3.675591,4.426967,0.3095822,4.682359,453.778588616922,5.613393662648452,2.9697165550039067e-06,2.2458564825581003e-09,0.0,LB
1.12,0.725,3.26,4.969263,4.245264,3.652389,4.430309,0.3647601,4.685145,505.4241623515119,6.099176481773223,3.2559070641955242e-06,3.3768984442482514e-09,0.0,LB
1.12,0.775,3.26,4.969496,4.330819,3.649614,4.429959,0.3641797,4.683032,511.77138588905876,6.741342617612821,3.2882134391624807e-06,4.899987814413121e-09,0.0,LB
1.12,0.825,3.26,4.970342,4.414942,3.653888,4.420542,0.3508469,4.691616,503.0544556699336,7.756083929786404,3.2566568508216042e-06,6.432799272608517e-09,0.0,LB
1.12,0.875,3.26,4.974514,4.502274,3.622273,4.406216,0.4676858,4.715854,583.6076821927988,9.161335756082341,3.7277518979742886e-06,1.1752303541609469e-07,0.0,LB
1.12,0.925,3.26,4.974421,4.594392,3.601079,4.377795,0.5915472,4.725308,644.9380497594785,11.610689204517854,4.0599435955227e-06,1.6897404476802848e-07,2.774214289237413e-19,LB
1.12,0.975,3.26,4.978458,4.788361,3.600342,4.157925,0.6011928,4.729502,648.2820548093018,39.95314762698698,4.097056942597389e-06,2.68272403376136e-07,4.024945501678186e-21,LB
1.12,0.525,3.28,4.955027,3.901758,4.083725,4.408585,0.1869816,4.60203,66.9326469257473,4.539070205510942,1.7437450990648854e-06,8.404424884801132e-09,0.0,LB
1.12,0.575,3.28,4.963032,3.988171,3.754406,4.415721,0.2202175,4.638125,312.6432092145737,4.851784469633524,2.130188324499505e-06,9.453029212783832e-10,0.0,LB
1.12,0.625,3.28,4.967731,4.073195,3.703102,4.421631,0.2614504,4.667108,398.5749497351186,5.2070494250915855,2.6482440183200227e-06,1.4576759886815388e-09,0.0,LB
1.12,0.675,3.28,4.970554,4.156544,3.658426,4.426043,0.3528614,4.690009,492.252578815023,5.6162056230755,3.19208171170784e-06,2.1965040076614362e-09,0.0,LB
1.12,0.725,3.28,4.969663,4.242637,3.651307,4.429852,0.3613097,4.684663,507.5537022523572,6.093548890981128,3.2656000949540363e-06,3.3268100133939765e-09,0.0,LB
1.12,0.775,3.28,4.973381,4.326562,3.652989,4.428897,0.3528671,4.685193,504.7147535711955,6.741294497988004,3.242298534503475e-06,4.7656045309373126e-09,0.0,LB
1.12,0.825,3.28,4.97457,4.410104,3.650342,4.419576,0.3583618,4.701824,512.1144143745039,7.7474075054776375,3.3225995353480715e-06,6.249568030622245e-09,0.0,LB
1.12,0.875,3.28,4.975468,4.497512,3.601685,4.40489,0.5874141,4.721806,642.4080878104792,9.167031000017491,4.0513895167972295e-06,1.1518554990338597e-07,4.597375788478929e-19,LB
1.12,0.925,3.28,4.975477,4.590047,3.601844,4.37626,0.5858117,4.72698,642.387379354249,11.634641343382473,4.056308709440666e-06,1.658853372301975e-07,8.244797707051503e-20,LB
1.12,0.975,3.28,4.978478,4.785302,3.600386,4.153745,0.603935,4.73027,647.9194241930895,40.5864438062811,4.0989818944004575e-06,2.6378433431795165e-07,1.2275805657134593e-22,LB
1.12,0.525,3.3,4.955577,3.902548,4.09776,4.408716,0.1825276,4.594821,63.18325563816489,4.540458389609842,1.7495606408734266e-06,8.442148747656194e-09,0.0,LB
1.12,0.575,3.3,4.964389,3.985327,3.737736,4.415215,0.2278859,4.642969,338.3264875542225,4.847190630402261,2.2818547698322427e-06,2.2510285332484802e-09,0.0,LB
1.12,0.625,3.3,4.97063,4.066119,3.674167,4.420352,0.3160455,4.687636,457.30294687773153,5.195333127772314,2.9981820518657318e-06,1.3964583911533636e-09,0.0,LB
1.12,0.675,3.3,4.971255,4.153398,3.655103,4.425644,0.3577766,4.689768,500.062168670108,5.606182094756467,3.2343126546945717e-06,2.1607076024491744e-09,0.0,LB
1.12,0.725,3.3,4.969602,4.23894,3.653915,4.429149,0.3513308,4.683575,502.17142907767834,6.0873629963917235,3.2388885185657135e-06,3.2546627994981244e-09,0.0,LB
1.12,0.775,3.3,4.969192,4.321277,3.655889,4.427527,0.3422411,4.688241,498.0156608312684,6.742792576425042,3.2181997739764052e-06,4.6010399056965965e-09,0.0,LB
1.12,0.825,3.3,4.973467,4.402947,3.607013,4.417905,0.5530024,4.716632,626.1494450399696,7.743191498060311,3.95374813440595e-06,5.968634707424492e-09,4.4469270423214374e-20,LB
1.12,0.875,3.3,4.977506,4.492432,3.602557,4.403623,0.5824397,4.723343,640.7623714044948,9.166904353678769,4.043905516504035e-06,1.1278231375642821e-07,1.2857010670354757e-19,LB
1.12,0.925,3.3,4.974613,4.58628,3.600434,4.375086,0.6004641,4.724147,647.0085205589083,11.647132067788094,4.075407121329907e-06,1.6333565558263468e-07,5.4210074526382755e-20,LB
1.12,0.975,3.3,4.97609,4.782278,3.594032,4.147821,0.6484842,4.724936,666.156086060491,41.56502059251207,4.183983854776586e-06,2.581951023705225e-07,4.2351617763851214e-21,LB
1.12,0.525,3.32,4.953,3.904311,4.098803,4.409604,0.1864463,4.581986,62.5233155258822,4.531118289176625,1.747153248352327e-06,8.531138644776408e-09,0.0,LB
1.12,0.575,3.32,4.963187,3.98314,3.719381,4.415148,0.2441905,4.647692,368.75676807656583,4.836506769750116,2.455228970973212e-06,2.4526185011045497e-09,0.0,LB
1.12,0.625,3.32,4.969527,4.063075,3.660931,4.419866,0.3481205,4.688882,486.43856653387166,5.188745861534733,3.1572865535231712e-06,1.3730520471783413e-09,0.0,LB
1.12,0.675,3.32,4.969552,4.148416,3.659117,4.425012,0.3429907,4.690009,490.4209338818218,5.590369321324179,3.1800576997357453e-06,2.1030810008406534e-09,0.0,LB
1.12,0.725,3.32,4.970062,4.233268,3.658883,4.428036,0.3364436,4.686372,490.6570009894813,6.078803432101194,3.1794573234333976e-06,3.1454732777192153e-09,0.0,LB
1.12,0.775,3.32,4.972725,4.315643,3.633047,4.426115,0.4198131,4.700207,554.0041270317738,6.742901258276613,3.5455041659112935e-06,4.434432004327144e-09,0.0,LB
1.12,0.825,3.32,4.975677,4.396965,3.60338,4.416655,0.574282,4.720279,637.2091449788257,7.73442798302092,4.0193701233198135e-06,5.755605249177566e-09,1.382674662057954e-19,LB
1.12,0.875,3.32,4.978483,4.487123,3.602961,4.402333,0.5861063,4.725137,641.0220961679968,9.165331974037793,4.053395677194988e-06,1.1035550436823394e-07,4.955186494539984e-20,LB
1.12,0.925,3.32,4.977341,4.582837,3.596083,4.373862,0.6337923,4.722921,660.1581663471397,11.666645454449695,4.151776821543149e-06,1.6106641785281614e-07,1.498614755324362e-19,LB
1.12,0.975,3.32,4.977319,4.780268,3.587504,4.14385,0.7045144,4.723293,687.0510378655914,42.238452648866044,4.293030757484095e-06,2.5522663816301686e-07,3.938673711124384e-20,LB
1.12,0.475,3.34,4.941638,3.826321,4.184601,4.403293,0.1647568,4.50134,40.91833937100874,4.264156151693341,1.7841813689452318e-06,6.039388949530544e-09,0.0,LB
1.12,0.525,3.34,4.949637,3.906317,3.900897,4.410273,0.1898906,4.564841,159.5618268587037,4.527614061003498,1.1678982293375019e-06,8.630262390416682e-09,0.0,LB
1.12,0.625,3.34,4.972737,4.060979,3.663895,4.419822,0.3364367,4.68502,480.1810312705791,5.177279364273347,3.1073344503785794e-06,1.3623854600308337e-09,0.0,LB
1.12,0.675,3.34,4.970396,4.141423,3.665239,4.424211,0.3261359,4.690089,476.9666348619849,5.566032014956587,3.1108566568825288e-06,2.026128567731688e-09,0.0,LB
1.12,0.725,3.34,4.97291,4.224717,3.63736,4.42627,0.4072554,4.70307,543.4142215040439,6.0684041963726605,3.4914272726277323e-06,2.984227993874081e-09,0.0,LB
1.12,0.775,3.34,4.973409,4.309126,3.60627,4.424116,0.5559926,4.710921,627.9773791967654,6.754443916506831,3.95330207133606e-06,4.234293911021083e-09,2.124564910405596e-20,LB
1.12,0.825,3.34,4.974515,4.392309,3.603534,4.415784,0.574161,4.716015,636.0877033330241,7.72399172799229,4.007559693610514e-06,5.604437108615493e-09,3.2229977649015425e-20,LB
1.12,0.875,3.34,4.976572,4.483239,3.597519,4.40157,0.620183,4.719666,655.640842971319,9.15656536489324,4.116100783476689e-06,1.086973609421379e-07,1.3467903760755288e-19,LB
1.12,0.925,3.34,4.977175,4.579508,3.588093,4.372713,0.697321,4.720636,684.8713517498826,11.683689315507005,4.2747724323634314e-06,1.589549292174282e-07,1.9756954712009965e-18,LB
1.12,0.975,3.34,4.975472,4.607842,3.578547,3.541532,0.7857495,4.719767,714.1328318909751,554.7649313737968,4.425129655803874e-06,1.1418840323564614e-06,4.1205008146206314e-19,LB
1.12,0.475,3.36,4.939961,3.826576,4.167846,4.40362,0.1741177,4.492008,43.83096173411522,4.258992742317616,1.7765809462118878e-06,6.056169197523527e-09,0.0,LB
1.12,0.525,3.36,4.949905,3.906038,3.789027,4.410616,0.2015924,4.556753,262.92870354936065,4.519020380743085,1.7706633575224347e-06,8.636544200190075e-09,0.0,LB
1.12,0.575,3.36,4.961727,3.984231,3.678602,4.416061,0.2949079,4.626378,443.37989887771477,4.82226974495334,2.8381085367201402e-06,9.377304097196064e-10,0.0,LB
1.12,0.625,3.36,4.967372,4.058061,3.667332,4.419789,0.3224547,4.67502,471.2018642357876,5.16070815706491,3.0527272260268784e-06,1.3470912028672987e-09,0.0,LB
1.12,0.725,3.36,4.973352,4.218871,3.609448,4.425159,0.5382751,4.706626,618.1217137263342,6.058623987602906,3.8941260033297255e-06,2.8826173748823217e-09,1.9905358527674928e-20,LB
1.12,0.775,3.36,4.973736,4.302143,3.607975,4.421249,0.5470851,4.709881,622.9052625770008,6.789365668901814,3.9268019681945725e-06,3.994082212861152e-09,3.811623574368849e-21,LB
1.12,0.825,3.36,4.973648,4.388111,3.600384,4.415011,0.5961353,4.713076,644.8652876520838,7.714177010117781,4.047930058405656e-06,1.7503101046311302e-08,3.3033911757694894e-20,LB
1.12,0.875,3.36,4.97376,4.478928,3.589072,4.400615,0.6857224,4.714354,679.954731209741,9.151392869019732,4.235278757561072e-06,1.0686340302203977e-07,1.5361725639271703e-18,LB
